taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5230358	Pachyramphus homochrous P.L.Sclater, 1859	5230358	Pachyramphus homochrous P.L.Sclater, 1859	1301	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Pachyramphus	2486256	Pachyramphus homochrous	5230358	LC
6174744	Myiodynastes chrysocephalus minor Taczanowski & Berlepsch, 1885	6174744	Myiodynastes chrysocephalus minor Taczanowski & Berlepsch, 1885	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiodynastes	2483488	Myiodynastes chrysocephalus	2483490	
11345373	Rauenia bonariensis (J.F.Gmelin, 1789)	11345373	Rauenia bonariensis (J.F.Gmelin, 1789)	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Rauenia	4845719	Rauenia bonariensis	11345373	NE
7192874	Colibri coruscans coruscans	7192874	Colibri coruscans coruscans	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Colibri	5228473	Colibri coruscans	5228474	
5228831	Dryocopus lineatus (Linnaeus, 1766)	5228831	Dryocopus lineatus (Linnaeus, 1766)	738	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dryocopus	2477865	Dryocopus lineatus	5228831	NE
2482940	Legatus leucophaius (Vieillot, 1818)	2482940	Legatus leucophaius (Vieillot, 1818)	362	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Legatus	2482939	Legatus leucophaius	2482940	LC
5230220	Xenops minutus (Sparrman, 1788)	5230220	Xenops minutus (Sparrman, 1788)	413	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xenops	2485652	Xenops minutus	5230220	LC
6100763	Pseudocolaptes johnsoni Lönnberg & Rendahl, 1922	6100763	Pseudocolaptes johnsoni Lönnberg & Rendahl, 1922	42	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Pseudocolaptes	2485613	Pseudocolaptes johnsoni	6100763	LC
2483274	Todirostrum cinereum (Linnaeus, 1766)	2483274	Todirostrum cinereum (Linnaeus, 1766)	1480	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Todirostrum	2483258	Todirostrum cinereum	2483274	LC
2485257	Thripadectes virgaticeps Lawrence, 1874	2485257	Thripadectes virgaticeps Lawrence, 1874	527	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Thripadectes	2485254	Thripadectes virgaticeps	2485257	LC
2486420	Ampelion rubrocristatus (Orbigny & Lafresnaye, 1837)	2486420	Ampelion rubrocristatus (Orbigny & Lafresnaye, 1837)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Ampelion	2486416	Ampelion rubrocristatus	2486420	LC
5228833	Dryocopus lineatus fuscipennis P.L.Sclater, 1860	5228833	Dryocopus lineatus fuscipennis P.L.Sclater, 1860	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dryocopus	2477865	Dryocopus lineatus	5228831	
5229146	Vanellus chilensis (Molina, 1782)	5229146	Vanellus chilensis (Molina, 1782)	1184	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Vanellus	3242344	Vanellus chilensis	5229146	LC
6089124	Troglodytes aedon albicans Berlepsch & Taczanowski, 1884	6089124	Troglodytes aedon albicans Berlepsch & Taczanowski, 1884	10	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Troglodytes	2493899	Troglodytes aedon	5231459	
9585234	Nannopterum brasilianum (J.F.Gmelin, 1789)	9399113	Phalacrocorax brasilianus (Gmelin, 1789)	733	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Phalacrocorax	2481854	Phalacrocorax brasilianus	9399113	LC
2478764	Ramphastos Linnaeus, 1758	2478764	Ramphastos Linnaeus, 1758	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Ramphastos	2478764			NE
2490494	Pheucticus ludovicianus (Linnaeus, 1766)	2490494	Pheucticus ludovicianus (Linnaeus, 1766)	181	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Pheucticus	2490486	Pheucticus ludovicianus	2490494	LC
5229026	Aulacorhynchus haematopygus sexnotatus Gould, 1868	5229026	Aulacorhynchus haematopygus sexnotatus Gould, 1868	12	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Aulacorhynchus	2478937	Aulacorhynchus haematopygus	5229025	
5230175	Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)	5230175	Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)	10	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xiphorhynchus	2485513	Xiphorhynchus erythropygius	5230172	
2476388	Aglaiocercus kingii (R.Lesson, 1832)	2476388	Aglaiocercus kingii (R.Lesson, 1832)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Aglaiocercus	2476384	Aglaiocercus kingii	2476388	LC
2478779	Ramphastos ambiguus Swainson, 1823	2478779	Ramphastos ambiguus Swainson, 1823	6526	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Ramphastos	2478764	Ramphastos ambiguus	2478779	NT
7191760	Saltator maximus maximus	7191760	Saltator maximus maximus	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Saltator	5428759	Saltator maximus	5230942	
7341905	Nephelomyias pulcher pulcher	5229786	Myiophobus pulcher (P.L.Sclater, 1861)	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiophobus	5229779	Myiophobus pulcher	5229786	
2481942	Coragyps atratus (Bechstein, 1793)	2481942	Coragyps atratus (Bechstein, 1793)	8813	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Cathartidae	3242141	Coragyps	2481941	Coragyps atratus	2481942	LC
5230368	Pachyramphus polychopterus dorsalis P.L.Sclater, 1862	5230368	Pachyramphus polychopterus dorsalis P.L.Sclater, 1862	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Pachyramphus	2486256	Pachyramphus polychopterus	5230363	
7341689	Myrmotherula schisticolor schisticolor	7341689	Myrmotherula schisticolor schisticolor	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Myrmotherula	2490167	Myrmotherula schisticolor	2490202	
2488313	Chlorophonia flavirostris P.L.Sclater, 1861	2488313	Chlorophonia flavirostris P.L.Sclater, 1861	861	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Chlorophonia	2488311	Chlorophonia flavirostris	2488313	LC
2497088	Lurocalis rufiventris Taczanowski, 1884	2497088	Lurocalis rufiventris Taczanowski, 1884	114	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Lurocalis	2497081	Lurocalis rufiventris	2497088	LC
6172461	Chlorospingus canigularis conspicillatus Todd, 1922	6172461	Chlorospingus canigularis conspicillatus Todd, 1922	10	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passerellidae	9410667	Chlorospingus	2488700	Chlorospingus canigularis	2488739	
6542604	Accipiter striatus ventralis	6542604	Accipiter striatus ventralis	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter striatus	9740253	
2476994	Heliomaster longirostris (Audebert & Vieillot, 1801)	2476994	Heliomaster longirostris (Audebert & Vieillot, 1801)	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Heliomaster	2476988	Heliomaster longirostris	2476994	LC
2483845	Capsiempis flaveola (Lichtenstein, 1823)	2483845	Capsiempis flaveola (Lichtenstein, 1823)	1969	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Capsiempis	2483844	Capsiempis flaveola	2483845	LC
8921536	Elaenia brachyptera Berlepsch, 1907	8921536	Elaenia brachyptera Berlepsch, 1907	678	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Elaenia	2483089	Elaenia brachyptera	8921536	LC
7192347	Pachyramphus cinnamomeus cinnamomeus	7192347	Pachyramphus cinnamomeus cinnamomeus	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Pachyramphus	2486256	Pachyramphus cinnamomeus	5230338	
2497082	Lurocalis semitorquatus (J.F.Gmelin, 1789)	2497082	Lurocalis semitorquatus (J.F.Gmelin, 1789)	33	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Lurocalis	2497081	Lurocalis semitorquatus	2497082	LC
6086950	Cinclus leucocephalus leuconotus P.L.Sclater, 1858	6086950	Cinclus leucocephalus leuconotus P.L.Sclater, 1858	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cinclidae	9290	Cinclus	2495086	Cinclus leucocephalus	5231776	
8090594	Sporophila ophthalmica (P.L.Sclater, 1860)	6173672	Sporophila corvina ophthalmica (P.L.Sclater, 1860)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sporophila	2491308	Sporophila corvina	2491356	LC
2476077	Chlorostilbon mellisugus (Linnaeus, 1758)	2476077	Chlorostilbon mellisugus (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Chlorostilbon	2476058	Chlorostilbon mellisugus	2476077	LC
2482921	Myiozetetes cayanensis (Linnaeus, 1766)	2482921	Myiozetetes cayanensis (Linnaeus, 1766)	5763	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiozetetes	2482912	Myiozetetes cayanensis	2482921	LC
2488114	Tangara gyrola (Linnaeus, 1758)	2488114	Tangara gyrola (Linnaeus, 1758)	4691	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Tangara	2488096	Tangara gyrola	2488114	LC
2495922	Claravis pretiosa (Ferrari-Pérez, 1886)	2495922	Claravis pretiosa (Ferrari-Pérez, 1886)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Claravis	2495913	Claravis pretiosa	2495922	LC
6100762	Premnornis guttuliger (P.L.Sclater, 1864)	6100762	Premnornis guttuliger (P.L.Sclater, 1864)	56	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Premnornis	2485609	Premnornis guttuliger	6100762	LC
2483382	Ornithion brunneicapillus (Lawrence, 1862)	2483382	Ornithion brunneicapillus (Lawrence, 1862)	51	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Ornithion	2483379	Ornithion brunneicapillus	2483382	LC
2490528	Grallaria flavotincta P.L.Sclater, 1877	2490528	Grallaria flavotincta P.L.Sclater, 1877	72	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Grallariidae	6101110	Grallaria	2490516	Grallaria flavotincta	2490528	LC
2490984	Scytalopus spillmanni Stresemann, 1937	2490984	Scytalopus spillmanni Stresemann, 1937	56	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Rhinocryptidae	5281	Scytalopus	2490976	Scytalopus spillmanni	2490984	LC
9000455	Leuconotopicus fumigatus (d'Orbigny, 1840)	9000455	Leuconotopicus fumigatus (d'Orbigny, 1840)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Leuconotopicus	4845041	Leuconotopicus fumigatus	9000455	LC
9073830	Dives warczewiczi warczewiczi	9073830	Dives warczewiczi warczewiczi	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Dives	2484433	Dives warczewiczi	6100778	
10913109	Stilpnia heinei (Cabanis, 1851)	10913109	Stilpnia heinei (Cabanis, 1851)	590	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Stilpnia	8198888	Stilpnia heinei	10913109	NE
7947677	Psittacara erythrogenys R.P.Lesson, 1844	2479104	Aratinga erythrogenys (Lesson, 1844)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Aratinga	2479088	Aratinga erythrogenys	2479104	NT
2476931	Heliodoxa rubinoides (Bourcier & Mulsant, 1846)	2476931	Heliodoxa rubinoides (Bourcier & Mulsant, 1846)	3338	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Heliodoxa	2476930	Heliodoxa rubinoides	2476931	LC
2490115	Percnostola Cabanis & Heine, 1859	2490115	Percnostola Cabanis & Heine, 1859	11	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Percnostola	2490115			NE
6089856	Formicarius rufipectus carrikeri Chapman, 1912	6089856	Formicarius rufipectus carrikeri Chapman, 1912	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Formicariidae	9311	Formicarius	2490547	Formicarius rufipectus	2490552	
2491313	Sporophila luctuosa (Lafresnaye, 1843)	2491313	Sporophila luctuosa (Lafresnaye, 1843)	420	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sporophila	2491308	Sporophila luctuosa	2491313	LC
2477040	Coeligena lutetiae (Delattre & Bourcier, 1846)	2477040	Coeligena lutetiae (Delattre & Bourcier, 1846)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Coeligena	2477027	Coeligena lutetiae	2477040	LC
5229541	Mionectes oleagineus (Lichtenstein, 1823)	5229541	Mionectes oleagineus (Lichtenstein, 1823)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Mionectes	2482811	Mionectes oleagineus	5229541	LC
10955666	Stilpnia larvata (Du Bus de Gisignies, 1846)	10955666	Stilpnia larvata (Du Bus de Gisignies, 1846)	60	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Stilpnia	8198888	Stilpnia larvata	10955666	NE
2484387	Scaphidura oryzivora (Gmelin, 1788)	2484386	Molothrus oryzivorus (Gmelin, 1788)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Molothrus	2484385	Molothrus oryzivorus	2484386	LC
2489160	Riparia riparia (Linnaeus, 1758)	2489160	Riparia riparia (Linnaeus, 1758)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Riparia	2489158	Riparia riparia	2489160	LC
6173144	Myioborus miniatus ballux Wetmore & Phelps, 1944	6173144	Myioborus miniatus ballux Wetmore & Phelps, 1944	13	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Myioborus	2489828	Myioborus miniatus	2489837	
11090140	Poecilostreptus palmeri (Hellmayr, 1909)	11090140	Poecilostreptus palmeri (Hellmayr, 1909)	105	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Poecilostreptus	7813472	Poecilostreptus palmeri	11090140	NE
2478861	Andigena laminirostris Gould, 1851	2478861	Andigena laminirostris Gould, 1851	195	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Andigena	2478852	Andigena laminirostris	2478861	NT
5231037	Tiaris olivaceus (Linnaeus, 1766)	5231037	Tiaris olivaceus (Linnaeus, 1766)	202	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Tiaris	2491799	Tiaris olivaceus	5231037	LC
12146516	Rhopospina alaudina (Kittlitz, 1833)	10700051	Porphyrospiza alaudina (Kittlitz, 1833)	7	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Porphyrospiza	2491829	Porphyrospiza alaudina	10700051	NE
2491846	Sicalis luteola (Sparrman, 1789)	2491846	Sicalis luteola (Sparrman, 1789)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sicalis	2491831	Sicalis luteola	2491846	LC
7191151	Buteo brachyurus brachyurus	7191151	Buteo brachyurus brachyurus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo brachyurus	2480553	
10912964	Uranomitra franciae (Bourcier & Mulsant, 1846)	10912964	Uranomitra franciae (Bourcier & Mulsant, 1846)	7845	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Uranomitra	4849137	Uranomitra franciae	10912964	NE
6180305	Malacoptila panamensis poliopis P.L.Sclater, 1862	6180305	Malacoptila panamensis poliopis P.L.Sclater, 1862	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Bucconidae	5703	Malacoptila	2475141	Malacoptila panamensis	2475147	
5229507	Leptopogon superciliaris transandinus Berlepsch & Taczanowski, 1884	5229507	Leptopogon superciliaris transandinus Berlepsch & Taczanowski, 1884	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Leptopogon	2482709	Leptopogon superciliaris	5229505	
5229712	Rhynchocyclus pacificus (Chapman, 1914)	5229712	Rhynchocyclus pacificus (Chapman, 1914)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Rhynchocyclus	2483432	Rhynchocyclus pacificus	5229712	LC
5230540	Anisognathus notabilis (P.L.Sclater, 1855)	5230540	Anisognathus notabilis (P.L.Sclater, 1855)	123	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Anisognathus	2488031	Anisognathus notabilis	5230540	LC
6100777	Cacicus microrhynchus (P.L.Sclater & Salvin, 1865)	5229818	Cacicus uropygialis microrhynchus (P.L.Sclater & Salvin, 1865)	6	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Cacicus	2484110	Cacicus uropygialis	5229817	LC
7341239	Cinnycerthia olivascens Sharpe, 1882	7341239	Cinnycerthia olivascens Sharpe, 1882	89	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Cinnycerthia	2493786	Cinnycerthia olivascens	7341239	LC
2497074	Uropsalis lyra (Bonaparte, 1850)	2497074	Uropsalis lyra (Bonaparte, 1850)	403	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Uropsalis	2497073	Uropsalis lyra	2497074	LC
5229121	Bolborhynchus lineola (Cassin, 1853)	5229121	Bolborhynchus lineola (Cassin, 1853)	100	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Bolborhynchus	8977008	Bolborhynchus lineola	5229121	LC
6172359	Tangara parzudakii lunigera (P.L.Sclater, 1851)	6172359	Tangara parzudakii lunigera (P.L.Sclater, 1851)	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Tangara	2488096	Tangara parzudakii	2488192	
2477280	Cypseloides cryptus J.T.Zimmer, 1945	2477280	Cypseloides cryptus J.T.Zimmer, 1945	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Cypseloides	2477279	Cypseloides cryptus	2477280	LC
2495333	Patagioenas goodsoni (Hartert, 1902)	2495333	Patagioenas goodsoni (Hartert, 1902)	204	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Patagioenas	2495265	Patagioenas goodsoni	2495333	LC
6092935	Setophaga striata (J.R.Forster, 1772)	6092935	Setophaga striata (J.R.Forster, 1772)	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga striata	6092935	NT
11080380	Chlorestes julie (Bourcier, 1843)	11080380	Chlorestes julie (Bourcier, 1843)	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Chlorestes	7611138	Chlorestes julie	11080380	NE
2475205	Hapaloptila castanea (J.Verreaux, 1866)	2475205	Hapaloptila castanea (J.Verreaux, 1866)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Bucconidae	5703	Hapaloptila	2475204	Hapaloptila castanea	2475205	LC
2487452	Vireo leucophrys (Lafresnaye, 1844)	2487452	Vireo leucophrys (Lafresnaye, 1844)	1639	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo leucophrys	2487452	LC
5228462	Threnetes ruckeri (Bourcier, 1847)	5228462	Threnetes ruckeri (Bourcier, 1847)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Threnetes	2476204	Threnetes ruckeri	5228462	LC
7465014	Zentrygon frenata bourcieri (Bonaparte, 1855)	7465014	Zentrygon frenata bourcieri (Bonaparte, 1855)	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Zentrygon	7366089	Zentrygon frenata	8243080	
5229869	Icterus mesomelas (Wagler, 1829)	5229869	Icterus mesomelas (Wagler, 1829)	1160	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus mesomelas	5229869	LC
6174700	Myiotriccus ornatus stellatus (Cabanis, 1873)	6174700	Myiotriccus ornatus stellatus (Cabanis, 1873)	9	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiotriccus	2483665	Myiotriccus ornatus	2483666	
6174879	Lophotriccus pileatus luteiventris Taczanowski, 1884	6174879	Lophotriccus pileatus luteiventris Taczanowski, 1884	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Lophotriccus	2483395	Lophotriccus pileatus	2483402	
6174489	Pseudotriccus pelzelni annectens (Salvadori & Festa, 1899)	6174489	Pseudotriccus pelzelni annectens (Salvadori & Festa, 1899)	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Pseudotriccus	2483813	Pseudotriccus pelzelni	2483814	
7060010	Urosticte benjamini benjamini	2476279	Urosticte benjamini (Bourcier, 1851)	15	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Urosticte	2476278	Urosticte benjamini	2476279	
7191781	Thripadectes virgaticeps virgaticeps	7191781	Thripadectes virgaticeps virgaticeps	6	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Thripadectes	2485254	Thripadectes virgaticeps	2485257	
8983717	Pogonotriccus ophthalmicus ophthalmicus	2483217	Phylloscartes ophthalmicus (Taczanowski, 1874)	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Phylloscartes	2483199	Phylloscartes ophthalmicus	2483217	
2486497	Carpodectes hopkei Berlepsch, 1897	2486497	Carpodectes hopkei Berlepsch, 1897	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Carpodectes	2486494	Carpodectes hopkei	2486497	LC
2489613	Mniotilta varia (Linnaeus, 1766)	2489613	Mniotilta varia (Linnaeus, 1766)	161	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Mniotilta	2489612	Mniotilta varia	2489613	LC
5229662	Tyrannus melancholicus Vieillot, 1819	5229662	Tyrannus melancholicus Vieillot, 1819	10188	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Tyrannus	2483336	Tyrannus melancholicus	5229662	LC
