sort v2024,species_code,English name,scientific name,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,commonName
15696.0,barfru1,Barred Fruiteater,Pipreola arcuata,2486368,2486368,"Pipreola arcuata (Lafresnaye, 1843)",2,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Pipreola,2486358.0,Pipreola arcuata,2486368.0,LC,Pipreola arcuata,"(Lafresnaye, 1843)",Barred fruiteater
,,,,7192340,7192340,Pipreola arcuata arcuata,1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Pipreola,2486358.0,Pipreola arcuata,2486368.0,,Pipreola arcuata arcuata,,Barred fruiteater
15686.0,gabfru1,Green-and-black Fruiteater,Pipreola riefferii,2486371,2486371,"Pipreola riefferii (Boissonneau, 1840)",48,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Pipreola,2486358.0,Pipreola riefferii,2486371.0,LC,Pipreola riefferii,"(Boissonneau, 1840)",Green-and-black fruiteater
,,,,6172605,6172605,"Pipreola riefferii occidentalis (Chapman, 1914)",3,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Pipreola,2486358.0,Pipreola riefferii,2486371.0,,Pipreola riefferii occidentalis,"(Chapman, 1914)",Green-and-black fruiteater
15730.0,reccot1,Red-crested Cotinga,Ampelion rubrocristatus,2486420,2486420,"Ampelion rubrocristatus (Orbigny & Lafresnaye, 1837)",16,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Ampelion,2486416.0,Ampelion rubrocristatus,2486420.0,LC,Ampelion rubrocristatus,"(Orbigny & Lafresnaye, 1837)",Red-crested cotinga
15821.0,thlsch2,Northern Schiffornis,Schiffornis veraepacis,7792707,6172522,"Schiffornis turdina veraepacis (P.L.Sclater & Salvin, 1860)",33,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Schiffornis,2486445.0,Schiffornis turdina,2486447.0,LC,Schiffornis veraepacis,"(P.L.Sclater & Salvin, 1860)",Northern schiffornis
15806.0,mastit1,Masked Tityra,Tityra semifasciata,2486467,2486467,"Tityra semifasciata (Spix, 1825)",1307,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Tityra,2486465.0,Tityra semifasciata,2486467.0,LC,Tityra semifasciata,"(Spix, 1825)",Masked tityra
,,,,6172588,6172588,"Tityra semifasciata nigriceps Allen, 1888",1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Tityra,2486465.0,Tityra semifasciata,2486467.0,,Tityra semifasciata nigriceps,"Allen, 1888",Masked tityra
15798.0,blctit1,Black-crowned Tityra,Tityra inquisitor,2486476,2486476,"Tityra inquisitor (Lichtenstein, 1823)",285,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Tityra,2486465.0,Tityra inquisitor,2486476.0,LC,Tityra inquisitor,"(Lichtenstein, 1823)",Black-crowned tityra
15786.0,bltcot1,Black-tipped Cotinga,Carpodectes hopkei,2486497,2486497,"Carpodectes hopkei Berlepsch, 1897",3,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Carpodectes,2486494.0,Carpodectes hopkei,2486497.0,LC,Carpodectes hopkei,"Berlepsch, 1897",Black-tipped cotinga
15756.0,lowumb1,Long-wattled Umbrellabird,Cephalopterus penduliger,5959195,5959195,"Cephalopterus penduliger P.L.Sclater, 1859",47,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Cotingidae,5236.0,Cephalopterus,5959194.0,Cephalopterus penduliger,5959195.0,VU,Cephalopterus penduliger,"P.L.Sclater, 1859",Long-wattled umbrellabird
31723.0,orceup1,Orange-crowned Euphonia,Euphonia saturata,2487989,2487989,"Euphonia saturata (Cabanis, 1861)",824,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia saturata,2487989.0,LC,Euphonia saturata,"(Cabanis, 1861)",Orange-crowned euphonia
31754.0,thbeup1,Thick-billed Euphonia,Euphonia laniirostris,2487998,2487998,"Euphonia laniirostris d'Orbigny & Lafresnaye, 1837",6088,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia laniirostris,2487998.0,LC,Euphonia laniirostris,"d'Orbigny & Lafresnaye, 1837",Thick-billed euphonia
31773.0,orbeup1,Orange-bellied Euphonia,Euphonia xanthogaster,2488011,2488011,"Euphonia xanthogaster Sundevall, 1834",7890,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia xanthogaster,2488011.0,LC,Euphonia xanthogaster,"Sundevall, 1834",Orange-bellied euphonia
,,,,6172087,6172087,"Euphonia xanthogaster quitensis (Nelson, 1912)",5,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia xanthogaster,2488011.0,,Euphonia xanthogaster quitensis,"(Nelson, 1912)",Orange-bellied euphonia
31706.0,goreup1,Golden-rumped Euphonia,Chlorophonia cyanocephala,11296330,2488023,"Euphonia cyanocephala (Vieillot, 1819)",999,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia cyanocephala,2488023.0,NE,Chlorophonia cyanocephala,"(Vieillot, 1819)",Golden-rumped euphonia
,,,,11254200,6172103,"Euphonia cyanocephala pelzelni P.L.Sclater, 1886",1,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia cyanocephala,2488023.0,,Chlorophonia cyanocephala pelzelni,"(P.L.Sclater, 1886)",Golden-rumped euphonia
31718.0,chbchl1,Chestnut-breasted Chlorophonia,Chlorophonia pyrrhophrys,2488312,2488312,"Chlorophonia pyrrhophrys (P.L.Sclater, 1851)",4,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Chlorophonia,2488311.0,Chlorophonia pyrrhophrys,2488312.0,LC,Chlorophonia pyrrhophrys,"(P.L.Sclater, 1851)",Chestnut-breasted chlorophonia
31719.0,yecchl1,Yellow-collared Chlorophonia,Chlorophonia flavirostris,2488313,2488313,"Chlorophonia flavirostris P.L.Sclater, 1861",861,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Chlorophonia,2488311.0,Chlorophonia flavirostris,2488313.0,LC,Chlorophonia flavirostris,"P.L.Sclater, 1861",Yellow-collared chlorophonia
31710.0,blnchl1,Blue-naped Chlorophonia,Chlorophonia cyanea,2488315,2488315,"Chlorophonia cyanea (Thunberg, 1822)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Chlorophonia,2488311.0,Chlorophonia cyanea,2488315.0,LC,Chlorophonia cyanea,"(Thunberg, 1822)",Blue-naped chlorophonia
32330.0,lesgol,Lesser Goldfinch,Spinus psaltria,5231647,5231647,"Spinus psaltria (Say, 1822)",104,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus psaltria,5231647.0,LC,Spinus psaltria,"(Say, 1822)",Lesser goldfinch
,,,,9042377,9042377,"Spinus psaltria colombianus (Lafresnaye, 1843)",1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus psaltria,5231647.0,,Spinus psaltria colombianus,"(Lafresnaye, 1843)",Lesser goldfinch
32358.0,hoosis1,Hooded Siskin,Spinus magellanicus,7341745,7341745,"Spinus magellanicus (Vieillot, 1805)",87,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus magellanicus,7341745.0,LC,Spinus magellanicus,"(Vieillot, 1805)",Hooded siskin
32351.0,yebsis1,Yellow-bellied Siskin,Spinus xanthogastrus,7341765,7341765,"Spinus xanthogastrus (Du Bus de Gisignies, 1855)",377,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus xanthogastrus,7341765.0,LC,Spinus xanthogastrus,"(Du Bus de Gisignies, 1855)",Yellow-bellied siskin
,,,,7341766,7341766,Spinus xanthogastrus xanthogastrus,1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus xanthogastrus,7341765.0,,Spinus xanthogastrus xanthogastrus,,Yellow-bellied siskin
15494.0,rufspi1,Rufous Spinetail,Synallaxis unirufa,2484927,2484927,"Synallaxis unirufa Lafresnaye, 1843",96,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis unirufa,2484927.0,LC,Synallaxis unirufa,"Lafresnaye, 1843",Rufous spinetail
15427.0,slaspi1,Slaty Spinetail,Synallaxis brachyura,2485023,2485023,"Synallaxis brachyura Lafresnaye, 1843",4129,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis brachyura,2485023.0,LC,Synallaxis brachyura,"Lafresnaye, 1843",Slaty spinetail
,,,,6089681,6089681,Synallaxis brachyura chapmani,9,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis brachyura,2485023.0,,Synallaxis brachyura chapmani,,Slaty spinetail
,,,,7683967,7683967,"Synallaxis brachyura nigrifumosa Lawrence, 1865",2,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis brachyura,2485023.0,,Synallaxis brachyura nigrifumosa,"Lawrence, 1865",Slaty spinetail
15470.0,azaspi1,Azara's Spinetail,Synallaxis azarae,9492770,9492770,"Synallaxis azarae Orbigny, 1835",295,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis azarae,9492770.0,LC,Synallaxis azarae,"Orbigny, 1835",Azara's spinetail
,,,,6171449,6171449,"Sclerurus mexicanus obscurior Hartert, 1901",1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Sclerurus,2485208.0,Sclerurus mexicanus,2485221.0,,Sclerurus mexicanus obscurior,"Hartert, 1901",Tawny-throated leaftosser
14399.0,sctlea1,Scaly-throated Leaftosser,Sclerurus guatemalensis,2485239,2485239,"Sclerurus guatemalensis (Hartlaub, 1844)",14,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Sclerurus,2485208.0,Sclerurus guatemalensis,2485239.0,LC,Sclerurus guatemalensis,"(Hartlaub, 1844)",Scaly-throated leaftosser
14388.0,soalea1,South American Leaftosser,Sclerurus obscurior,8867648,8867648,"Sclerurus obscurior Hartert & Ejo, 1901",187,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Sclerurus,2485208.0,Sclerurus obscurior,8867648.0,NE,Sclerurus obscurior,"Hartert & Ejo, 1901",Dusky leaftosser
15078.0,unitre1,Uniform Treehunter,Thripadectes ignobilis,2485256,2485256,"Thripadectes ignobilis (P.L.Sclater & Salvin, 1879)",82,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes ignobilis,2485256.0,LC,Thripadectes ignobilis,"(P.L.Sclater & Salvin, 1879)",Uniform treehunter
15087.0,stctre1,Streak-capped Treehunter,Thripadectes virgaticeps,2485257,2485257,"Thripadectes virgaticeps Lawrence, 1874",527,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes virgaticeps,2485257.0,LC,Thripadectes virgaticeps,"Lawrence, 1874",Streak-capped treehunter
,,,,7191781,7191781,Thripadectes virgaticeps virgaticeps,6,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes virgaticeps,2485257.0,,Thripadectes virgaticeps virgaticeps,,Streak-capped treehunter
15083.0,strtre1,Striped Treehunter,Thripadectes holostictus,2485265,2485265,"Thripadectes holostictus (P.L.Sclater & Salvin, 1876)",88,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes holostictus,2485265.0,LC,Thripadectes holostictus,"(P.L.Sclater & Salvin, 1876)",Striped treehunter
,,,,6171562,6171562,"Thripadectes holostictus striatidorsus (Berlepsch & Taczanowski, 1884)",2,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes holostictus,2485265.0,,Thripadectes holostictus striatidorsus,"(Berlepsch & Taczanowski, 1884)",Striped treehunter
,,,,7191783,7191783,Thripadectes flammulatus flammulatus,1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes flammulatus,2485272.0,,Thripadectes flammulatus flammulatus,,Flammulated treehunter
15134.0,spobar1,Spotted Barbtail,Premnoplex brunnescens,2485279,2485279,"Premnoplex brunnescens (P.L.Sclater, 1856)",668,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Premnoplex,2485275.0,Premnoplex brunnescens,2485279.0,LC,Premnoplex brunnescens,"(P.L.Sclater, 1856)",Spotted barbtail
,,,,7191807,7191807,Premnoplex brunnescens brunnescens,2,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Premnoplex,2485275.0,Premnoplex brunnescens,2485279.0,,Premnoplex brunnescens brunnescens,,Spotted barbtail
15355.0,refspi1,Red-faced Spinetail,Cranioleuca erythrops,2485336,2485336,"Cranioleuca erythrops (P.L.Sclater, 1860)",8340,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Cranioleuca,2485286.0,Cranioleuca erythrops,2485336.0,LC,Cranioleuca erythrops,"(P.L.Sclater, 1860)",Red-faced spinetail
,,,,7191795,7191795,Cranioleuca erythrops erythrops,11,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Cranioleuca,2485286.0,Cranioleuca erythrops,2485336.0,,Cranioleuca erythrops erythrops,,Red-faced spinetail
14531.0,webwoo1,Wedge-billed Woodcreeper,Glyphorynchus spirurus,2485341,2485341,"Glyphorynchus spirurus (Vieillot, 1819)",566,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Glyphorynchus,2485340.0,Glyphorynchus spirurus,2485341.0,LC,Glyphorynchus spirurus,"(Vieillot, 1819)",Wedge-billed woodcreeper
,,,,6171492,6171492,"Glyphorynchus spirurus sublestus J.L.Peters, 1929",2,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Glyphorynchus,2485340.0,Glyphorynchus spirurus,2485341.0,,Glyphorynchus spirurus sublestus,"J.L.Peters, 1929",Wedge-billed woodcreeper
15011.0,lifgle1,Lineated Foliage-gleaner,Syndactyla subalaris,2485362,2485362,"Syndactyla subalaris (P.L.Sclater, 1859)",3324,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Syndactyla,2485356.0,Syndactyla subalaris,2485362.0,LC,Syndactyla subalaris,"(P.L.Sclater, 1859)",Lineated foliage-gleaner
,,,,7191813,7191813,Syndactyla subalaris subalaris,7,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Syndactyla,2485356.0,Syndactyla subalaris,2485362.0,,Syndactyla subalaris subalaris,,Lineated foliage-gleaner
14598.0,stbwoo1,Strong-billed Woodcreeper,Xiphocolaptes promeropirhynchus,2485461,2485461,"Xiphocolaptes promeropirhynchus (Lesson, 1840)",1424,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Xiphocolaptes,2485457.0,Xiphocolaptes promeropirhynchus,2485461.0,LC,Xiphocolaptes promeropirhynchus,"(Lesson, 1840)",Strong-billed woodcreeper
15112.0,strwoo5,Western Woodhaunter,Automolus virgatus,9174663,6171324,"Hyloctistes subulatus virgatus (Lawrence, 1867)",38,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Hyloctistes,2485498.0,Hyloctistes subulatus,2485499.0,LC,Automolus virgatus,"(Lawrence, 1867)",Western woodhaunter
,,,,11094483,6171326,"Hyloctistes subulatus assimilis (Berlepsch & Taczanowski, 1884)",2,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Hyloctistes,2485498.0,Hyloctistes subulatus,2485499.0,,Automolus virgatus assimilis,"Berlepsch & Taczanowski, 1884",Western woodhaunter
14706.0,spowoo1,Spotted Woodcreeper,Xiphorhynchus erythropygius,5230172,5230172,"Xiphorhynchus erythropygius (P.L.Sclater, 1860)",4336,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,LC,Xiphorhynchus erythropygius,"(P.L.Sclater, 1860)",Spotted woodcreeper
,,,,5230175,5230175,"Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)",10,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,,Xiphorhynchus erythropygius aequatorialis,"(Berlepsch & Taczanowski, 1884)",Spotted woodcreeper
,,,,8264206,5230175,"Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)",2,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,LC,Xiphorhynchus aequatorialis,"(von Berlepsch & Taczanowski, 1884)",
14702.0,blswoo1,Black-striped Woodcreeper,Xiphorhynchus lachrymosus,5230187,5230187,"Xiphorhynchus lachrymosus (Lawrence, 1862)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus lachrymosus,5230187.0,LC,Xiphorhynchus lachrymosus,"(Lawrence, 1862)",Black-striped woodcreeper
14871.0,ruwbar1,Rusty-winged Barbtail,Premnornis guttuliger,6100762,6100762,"Premnornis guttuliger (P.L.Sclater, 1864)",56,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Premnornis,2485609.0,Premnornis guttuliger,6100762.0,LC,Premnornis guttuliger,"(P.L.Sclater, 1864)",Rusty-winged barbtail
,,,,7458315,7458315,Premnornis guttuliger guttuliger,1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Premnornis,2485609.0,Premnornis guttuliger,6100762.0,,Premnornis guttuliger guttuliger,,Rusty-winged barbtail
14860.0,strtuf1,Streaked Tuftedcheek,Pseudocolaptes boissonneautii,2485617,2485617,"Pseudocolaptes boissonneautii (Lafresnaye, 1840)",73,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Pseudocolaptes,2485613.0,Pseudocolaptes boissonneautii,2485617.0,NE,Pseudocolaptes boissonneautii,"(Lafresnaye, 1840)",Streaked tuftedcheek
14859.0,buftuf3,Pacific Tuftedcheek,Pseudocolaptes johnsoni,6100763,6100763,"Pseudocolaptes johnsoni Lönnberg & Rendahl, 1922",42,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Pseudocolaptes,2485613.0,Pseudocolaptes johnsoni,6100763.0,LC,Pseudocolaptes johnsoni,"Lönnberg & Rendahl, 1922",Pacific tuftedcheek
14832.0,strxen1,Streaked Xenops,Xenops rutilans,5230207,5230207,"Xenops rutilans Temminck, 1821",88,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Xenops,2485652.0,Xenops rutilans,5230207.0,NE,Xenops rutilans,"Temminck, 1821",Streaked xenops
14831.0,plaxen4,Atlantic Plain-Xenops,Xenops minutus,5230220,5230220,"Xenops minutus (Sparrman, 1788)",413,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Xenops,2485652.0,Xenops minutus,5230220.0,LC,Xenops minutus,"(Sparrman, 1788)",Atlantic plain xenops
14992.0,stfgle1,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps,2485691,2485691,"Anabacerthia variegaticeps (P.L.Sclater, 1857)",3778,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Anabacerthia,2485681.0,Anabacerthia variegaticeps,2485691.0,LC,Anabacerthia variegaticeps,"(P.L.Sclater, 1857)",Scaly-throated foliage-gleaner
,,,,6171598,6171598,"Anabacerthia variegaticeps temporalis (P.L.Sclater, 1859)",13,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Anabacerthia,2485681.0,Anabacerthia variegaticeps,2485691.0,,Anabacerthia variegaticeps temporalis,"(P.L.Sclater, 1859)",Scaly-throated foliage-gleaner
15042.0,bffgle,Buff-fronted Foliage-gleaner,Dendroma rufa,10930571,2485712,"Philydor rufum (Vieillot, 1818)",4596,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Philydor,2485696.0,Philydor rufum,2485712.0,NE,Dendroma rufa,"(Vieillot, 1818)",Buff-fronted foliage-gleaner
,,,,10958105,6171472,"Philydor rufum riveti Menegaux & Hellmayr, 1906",12,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Philydor,2485696.0,Philydor rufum,2485712.0,,Dendroma rufa riveti,"(Ménégaux & Hellmayr, 1906)",Buff-fronted foliage-gleaner
,,,,6171472,6171472,"Philydor rufum riveti Menegaux & Hellmayr, 1906",2,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Philydor,2485696.0,Philydor rufum,2485712.0,,Philydor rufum riveti,"Menegaux & Hellmayr, 1906",Buff-fronted foliage-gleaner
,,,,2485712,2485712,"Philydor rufum (Vieillot, 1818)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Philydor,2485696.0,Philydor rufum,2485712.0,LC,Philydor rufum,"(Vieillot, 1818)",Buff-fronted foliage-gleaner
15058.0,rufgle1,Ruddy Foliage-gleaner,Clibanornis rubiginosus,8009306,5230262,"Automolus rubiginosus (P.L.Sclater, 1857)",307,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Automolus,2485730.0,Automolus rubiginosus,5230262.0,LC,Clibanornis rubiginosus,"(P.L.Sclater, 1857)",Ruddy foliage-gleaner
,,,,7742615,5230274,"Automolus rubiginosus nigricauda Hartert, 1898",4,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Automolus,2485730.0,Automolus rubiginosus,5230262.0,,Clibanornis rubiginosus nigricauda,"(Hartert & Ejo, 1898)",Ruddy foliage-gleaner
,,,,7991598,5230262,"Automolus rubiginosus (P.L.Sclater, 1857)",1,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Automolus,2485730.0,Automolus rubiginosus,5230262.0,,Clibanornis rubiginosus rubiginosus,,Ruddy foliage-gleaner
14555.0,nobwoo1,Northern Barred-Woodcreeper,Dendrocolaptes sanctithomae,2485796,2485796,"Dendrocolaptes sanctithomae (Lafresnaye, 1852)",9,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Furnariidae,5243.0,Dendrocolaptes,2485784.0,Dendrocolaptes sanctithomae,2485796.0,LC,Dendrocolaptes sanctithomae,"(Lafresnaye, 1852)",Northern barred woodcreeper
