internalTaxonId,scientificName,maincommonName,altcommonNames
22684318,Coccycua cinerea,Ash-colored Cuckoo,Ash-colored Cuckoo
22684379,Coccycua minuta,Little Cuckoo,
22684309,Coccycua pumila,Dwarf Cuckoo,
22684331,Coccyzus americanus,Yellow-billed Cuckoo,
22728160,Coccyzus bahamensis,Bahama Lizard-cuckoo,
22684328,Coccyzus erythropthalmus,Black-billed Cuckoo,
22684334,Coccyzus euleri,Pearly-breasted Cuckoo,
22684340,Coccyzus ferrugineus,Cocos Cuckoo,
22684346,Coccyzus lansbergi,Grey-capped Cuckoo,Gray-capped Cuckoo
22684408,Coccyzus longirostris,Hispaniolan Lizard-Cuckoo,Hispaniolan Lizard-cuckoo
22684343,Coccyzus melacoryphus,Dark-billed Cuckoo,
22728153,Coccyzus merlini,Cuban Lizard-cuckoo,
22684337,Coccyzus minor,Mangrove Cuckoo,
22684350,Coccyzus pluvialis,Chestnut-bellied Cuckoo,
22684360,Coccyzus rufigularis,Bay-breasted Cuckoo,Rufous-breasted Cuckoo
22684399,Coccyzus vetula,Jamaican Lizard-cuckoo,Jamaican Lizard-Cuckoo
22684417,Coccyzus vieilloti,Puerto Rican Lizard-Cuckoo,Puerto Rican Lizard-cuckoo
22697250,Cochlearius cochlearius,Boat-billed Heron,
22710153,Cochoa azurea,Javan Cochoa,
22710150,Cochoa beccarii,Sumatran Cochoa,
22710144,Cochoa purpurea,Purple Cochoa,
22710147,Cochoa viridis,Green Cochoa,
22726764,Coeligena albicaudata,Apurimac Starfrontlet,
61172969,Coeligena bonapartei,Golden-bellied Starfrontlet,
22687807,Coeligena coeligena,Bronzy Inca,
22726729,Coeligena conradii,Green Inca,
61173094,Coeligena consita,Perija Starfrontlet,
22726758,Coeligena dichroura,Huanuco Starfrontlet,
22726736,Coeligena eisenmanni,Vilcabamba Inca,
61173059,Coeligena eos,Golden Starfrontlet,
22687834,Coeligena helianthea,Blue-throated Starfrontlet,
22726743,Coeligena inca,Gould's Inca,
22687847,Coeligena iris,Rainbow Starfrontlet,
22687837,Coeligena lutetiae,Buff-winged Starfrontlet,
22687828,Coeligena orina,Glittering Starfrontlet,
22726770,Coeligena osculans,Cuzco Starfrontlet,
22687825,Coeligena phalerata,White-tailed Starfrontlet,
22687813,Coeligena prunellei,Black Inca,
22726720,Coeligena torquata,Collared Inca,
22726750,Coeligena violifer,Bolivian Starfrontlet,Violet-throated Starfrontlet
22687810,Coeligena wilsoni,Brown Inca,
22727499,Coenocorypha aucklandica,Subantarctic Snipe,"New Zealand Snipe, Auckland Snipe"
62178398,Coenocorypha barrierensis,North Island Snipe,
22727509,Coenocorypha huegeli,Snares Island Snipe,Snares Snipe
22727515,Coenocorypha iredalei,South Island Snipe,
22693137,Coenocorypha pusilla,Chatham Snipe,"Chatham Islands Snipe, Chatham Island Snipe"
22722080,Coereba flaveola,Bananaquit,
61534039,Colaptes aeruginosus,Bronze-winged Woodpecker,
22726398,Colaptes atriceps,Black-crowned Woodpecker,
22681269,Colaptes atricollis,Black-necked Woodpecker,
22726404,Colaptes auratus,Northern Flicker,Yellow-shafted Flicker
22681250,Colaptes auricularis,Gray-crowned Woodpecker,Grey-crowned Woodpecker
22726414,Colaptes cafer,Red-shafted Flicker,
22726441,Colaptes campestris,Campo Flicker,
22726449,Colaptes campestroides,Pampas Flicker,
22681290,Colaptes chrysoides,Gilded Flicker,
22726434,Colaptes cinereicapillus,Northern Andean Flicker,
22681293,Colaptes fernandinae,Fernandina's Flicker,Cuban Flicker
22727950,Colaptes melanochloros,Green-barred Woodpecker,
22727957,Colaptes melanolaimus,Golden-breasted Woodpecker,
22726420,Colaptes mexicanoides,Guatemalan Flicker,
62322970,Colaptes oceanicus,Bermuda Flicker,
22681297,Colaptes pitius,Chilean Flicker,
22681272,Colaptes punctigula,Spot-breasted Woodpecker,
22726390,Colaptes rivolii,Crimson-mantled Woodpecker,
61533973,Colaptes rubiginosus,Golden-olive Woodpecker,
22726426,Colaptes rupicola,Andean Flicker,Southern Andean Flicker
22687114,Colibri coruscans,Sparkling Violet-ear,Sparkling Violetear
22687106,Colibri delphinae,Brown Violet-ear,Brown Violetear
22687118,Colibri serrirostris,White-vented Violetear,White-vented Violet-ear
22687110,Colibri thalassinus,Green Violetear,Green Violet-ear
45093141,Colinus cristatus,Crested Bobwhite,
45093155,Colinus leucopogon,Spot-bellied Bobwhite,
22679623,Colinus nigrogularis,Yucatan Bobwhite,Black-throated Bobwhite
22728956,Colinus virginianus,Bobwhite,"Bobwhite Quail, Northern Bobwhite"
22683784,Colius castanotus,Red-backed Mousebird,
22683788,Colius colius,White-backed Mousebird,
22683780,Colius leucocephalus,White-headed Mousebird,
22683776,Colius striatus,Speckled Mousebird,
22686495,Collocalia esculenta,Glossy Swiftlet,
22686498,Collocalia linchi,Cave Swiftlet,Linchi Swiftlet
22686504,Collocalia troglodytes,Pygmy Swiftlet,
22705553,Colluricincla boweri,Bower's Shrikethrush,Bower's Shrike-thrush
22705561,Colluricincla harmonica,Grey Shrikethrush,Grey Shrike-thrush
22705547,Colluricincla megarhyncha,Little Shrike-thrush,Little Shrikethrush
22705543,Colluricincla tenebrosa,Sooty Shrike-thrush,Sooty Shrikethrush
22705557,Colluricincla woodwardi,Sandstone Shrikethrush,Sandstone Shrike-thrush
22700318,Colonia colonus,Long-tailed Tyrant,
22699963,Colorhamphus parvirostris,Patagonian Tyrant,
22690164,Columba albinucha,White-naped Pigeon,
22690084,Columba albitorques,White-collared Pigeon,
22690195,Columba argentina,Grey Wood-pigeon,"Silvery Wood-Pigeon, Silvery Pigeon, Silvery Pigeon"
22690145,Columba arquatrix,African Olive-pigeon,"African Olive Pigeon, African Olive-Pigeon"
22690117,Columba bollii,Bolle's Laurel Pigeon,"Dark-tailed Laurel-pigeon, Bolle's Pigeon"
22690359,Columba delegorguei,Eastern Bronze-naped Pigeon,
22690173,Columba elphinstonii,Nilgiri Wood Pigeon,"Nilgiri Woodpigeon, Nilgiri Wood-Pigeon"
22690097,Columba eversmanni,Yellow-eyed Pigeon,"Yellow-eyed Dove, Yellow-eyed Pigeon, Yellow-eyed Stock Dove"
22690080,Columba guinea,Speckled Pigeon,
22690159,Columba hodgsonii,Speckled Woodpigeon,"Speckled Wood Pigeon, Speckled Wood-Pigeon"
22690346,Columba iriditorques,Western Bronze-naped Pigeon,
22690206,Columba janthina,Japanese Woodpigeon,"Japanese Wood Pigeon, Japanese Wood-Pigeon"
22690222,Columba jouyi,Ryukyu Woodpigeon,Ryukyu Wood Pigeon
22690122,Columba junoniae,Laurel Pigeon,White-tailed Laurel-pigeon
22690215,Columba leucomela,White-headed Pigeon,
22690077,Columba leuconota,Snow Pigeon,
22690066,Columba livia,Rock Dove,"Common Pigeon, Rock Dove"
22690351,Columba malherbii,São Tomé Bronze-naped Pigeon,"Island Bronze-naped Pigeon, Sao Tomé Bronze-naped Pigeon, Sao Tome Bronze-naped Pigeon"
22690088,Columba oenas,Stock Pigeon,Stock Dove
22690092,Columba oliviae,Somali Pigeon,Somali Stock Dove
22690226,Columba pallidiceps,Yellow-legged Pigeon,
22690201,Columba palumboides,Andaman Wood Pigeon,"Andaman Woodpigeon, Andaman Wood-Pigeon"
22690103,Columba palumbus,Woodpigeon,"Common Woodpigeon, Common Woodpigeon, Wood Pigeon, Common Wood Pigeon, Common Wood-Pigeon"
22690152,Columba pollenii,Comoro Olive-pigeon,"Comoro Olive-Pigeon, Comoros Olive Pigeon, Comoros Rameron Pigeon"
22690168,Columba pulchricollis,Ashy Woodpigeon,"Ashy Wood-Pigeon, Ashy Wood Pigeon"
22690191,Columba punicea,Purple Wood-pigeon,Pale-capped Pigeon
22690074,Columba rupestris,Hill Pigeon,
22690131,Columba sjostedti,Cameroon Olive Pigeon,"Cameroon Olive-pigeon, Cameroon Olive-Pigeon"
62254534,Columba thiriouxi,Mauritius Woodpigeon,
22690138,Columba thomensis,Sao Tome Olive-Pigeon,"Sao Tome Olive Pigeon, Sao Tome Olive-pigeon, Maroon Pigeon"
22690178,Columba torringtoniae,Sri Lanka Wood Pigeon,"Sri Lanka Woodpigeon, Ceylon Wood-Pigeon"
22690112,Columba trocaz,Madeira Laurel-pigeon,"Trocaz Pigeon, Long-toed Pigeon"
22690127,Columba unicincta,Afep Pigeon,
22690218,Columba versicolor,Bonin Woodpigeon,Bonin Wood-Pigeon
22690211,Columba vitiensis,Metallic Pigeon,Metallic Pigeon
22690789,Columbina buckleyi,Ecuadorian Ground Dove,"Ecuadorian Ground-dove, Ecuadorian Ground-Dove"
22690799,Columbina cruziana,Croaking Ground Dove,"Croaking Ground-Dove, Croaking Ground-dove"
22690804,Columbina cyanopis,Blue-eyed Ground-dove,"Blue-eyed Ground Dove, Blue-eyed Ground-Dove"
22690762,Columbina inca,Inca Dove,
22690779,Columbina minuta,Plain-breasted Ground-dove,"Plain-breasted Ground-Dove, Plain-breasted Ground Dove"
22690774,Columbina passerina,Common Ground-Dove,"Common Ground Dove, Common Ground-dove"
22690794,Columbina picui,Picui Dove,"Picui Ground-Dove, Picui Ground Dove"
22690768,Columbina squammata,Scaled Dove,
22690784,Columbina talpacoti,Ruddy Ground-Dove,"Ruddy Ground Dove, Ruddy Ground-dove"
22722153,Compsothraupis loricata,Scarlet-throated Tanager,
22700913,Conioptilon mcilhennyi,Black-faced Cotinga,
22722111,Conirostrum albifrons,Capped Conebill,
22722089,Conirostrum bicolor,Bicoloured Conebill,Bicolored Conebill
22722114,Conirostrum binghami,Giant Conebill,
103834574,Conirostrum cinereum,Cinereous Conebill,
22722102,Conirostrum ferrugineiventre,White-browed Conebill,
103834605,Conirostrum fraseri,Ochraceous Conebill,
22722086,Conirostrum leucogenys,White-eared Conebill,
22722093,Conirostrum margaritae,Pearly-breasted Conebill,
22722105,Conirostrum rufum,Rufous-browed Conebill,
22722108,Conirostrum sitticolor,Blue-backed Conebill,
22722083,Conirostrum speciosum,Chestnut-vented Conebill,
22722099,Conirostrum tamarugense,Tamarugo Conebill,
22700536,Conopias albovittatus,White-ringed Flycatcher,
22700560,Conopias cinchoneti,Lemon-browed Flycatcher,
22700544,Conopias parvus,Yellow-throated Flycatcher,
22700552,Conopias trivirgatus,Three-striped Flycatcher,
22703409,Conopophaga ardesiaca,Slaty Gnateater,
103660322,Conopophaga aurita,Chestnut-belted Gnateater,
22703412,Conopophaga castaneiceps,Chestnut-crowned Gnateater,
22728504,Conopophaga cearae,Ceara Gnateater,Caatinga Gnateater
22734381,Conopophaga lineata,Rufous Gnateater,Silvery-tufted Gnateater
22703418,Conopophaga melanogaster,Black-bellied Gnateater,
22703415,Conopophaga melanops,Black-cheeked Gnateater,
22703406,Conopophaga peruviana,Ash-throated Gnateater,
22703403,Conopophaga roberti,Hooded Gnateater,
103660326,Conopophaga snethlageae,Black-breasted Gnateater,
22704403,Conopophila albogularis,Rufous-banded Honeyeater,
22704406,Conopophila rufogularis,Rufous-throated Honeyeater,
22704409,Conopophila whitei,Grey Honeyeater,
22722136,Conothraupis mesoleuca,Cone-billed Tanager,
22722133,Conothraupis speculigera,Black-and-white Tanager,
22699827,Contopus albogularis,White-throated Pewee,
103683917,Contopus bogotensis,Northern Tropical Pewee,
22699830,Contopus caribaeus,Greater Antillean Pewee,Cuban Pewee
103683886,Contopus cinereus,Southern Tropical Pewee,
22699787,Contopus cooperi,Olive-sided Flycatcher,
22699804,Contopus fumigatus,Smoke-colored Pewee,Smoke-coloured Pewee
22724420,Contopus hispaniolensis,Hispaniolan Pewee,
22699836,Contopus latirostris,Lesser Antillean Pewee,
22699801,Contopus lugubris,Dark Pewee,
22699824,Contopus nigrescens,Blackish Pewee,
22699808,Contopus ochraceus,Ochraceous Pewee,
22724415,Contopus pallidus,Jamaican Pewee,
22699798,Contopus pertinax,Greater Pewee,
103683897,Contopus punensis,Western Tropical Pewee,
22699811,Contopus sordidulus,Western Wood Pewee,"Western Wood-pewee, Western Wood-Pewee"
22699816,Contopus virens,Eastern Wood-Pewee,"Eastern Wood Pewee, Eastern Wood-pewee"
22685776,Conuropsis carolinensis,Carolina Parakeet,
103894787,Copsychus albiventris,Andaman Shama,
103894037,Copsychus albospecularis,Madagascar Magpie-robin,
22710009,Copsychus cebuensis,Black Shama,
22710023,Copsychus fulicatus,Indian Robin,
103894700,Copsychus luzoniensis,White-browed Shama,
103894856,Copsychus malabaricus,White-rumped Shama,
103893527,Copsychus mindanensis,Philippine Magpie-robin,
22710006,Copsychus niger,White-vented Shama,
103894121,Copsychus pica,Pelzeln's Magpie-robin,
22710012,Copsychus pyrropygus,Rufous-tailed Shama,
103893432,Copsychus saularis,Oriental Magpie-robin,
22709978,Copsychus sechellarum,Seychelles Magpie-Robin,Seychelles Magpie-robin
103894735,Copsychus superciliaris,Visayan Shama,
22682865,Coracias abyssinicus,Abyssinian Roller,
22725924,Coracias affinis,Indochinese Roller,
22725914,Coracias benghalensis,Indian Roller,
22682874,Coracias caudatus,Lilac-breasted Roller,
22682908,Coracias cyanogaster,Blue-bellied Roller,
22682860,Coracias garrulus,European Roller,Roller
22682892,Coracias naevius,Purple Roller,Purple Roller
22682883,Coracias spatulatus,Racquet-tailed Roller,
22682905,Coracias temminckii,Purple-winged Roller,
22706486,Coracina atriceps,Moluccan Cuckoo-shrike,Moluccan Cuckooshrike
22706508,Coracina bicolor,Pied Cuckooshrike,Pied Cuckoo-shrike
22706516,Coracina boyeri,Boyer's Cuckooshrike,Boyer's Cuckoo-shrike
22706499,Coracina caeruleogrisea,Stout-billed Cuckooshrike,Stout-billed Cuckoo-shrike
103694177,Coracina caledonica,South Melanesian Cuckoo-shrike,South Melanesian Cuckooshrike
103694300,Coracina dobsoni,Andaman Cuckooshrike,Andaman Cuckoo-shrike
22706489,Coracina fortis,Buru Cuckoo-shrike,Buru Cuckooshrike
183446899,Coracina javensis,Large Cuckoo-shrike,"Large Cuckooshrike, Javan Cuckooshrike"
22706470,Coracina larvata,Sunda Cuckoo-shrike,Sunda Cuckooshrike
22706519,Coracina leucopygia,White-rumped Cuckoo-shrike,White-rumped Cuckooshrike
22706511,Coracina lineata,Yellow-eyed Cuckooshrike,"Barred Cuckoo-shrike, Barred Cuckooshrike"
22706526,Coracina longicauda,Hooded Cuckooshrike,Hooded Cuckoo-shrike
183458017,Coracina macei,Indian Cuckooshrike,Indian Cuckoo-shrike
22706466,Coracina maxima,Ground Cuckooshrike,Ground Cuckoo-shrike
22706495,Coracina novaehollandiae,Black-faced Cuckooshrike,Black-faced Cuckoo-shrike
103694213,Coracina panayensis,Visayan Cuckoo-shrike,Visayan Cuckooshrike
22706522,Coracina papuensis,White-bellied Cuckooshrike,White-bellied Cuckoo-shrike
22706529,Coracina parvula,Halmahera Cicadabird,Halmahera Cuckooshrike
22706483,Coracina personata,Wallacean Cuckoo-shrike,Wallacean Cuckooshrike
22706479,Coracina schistacea,Slaty Cuckoo-shrike,"Sula Cuckoo-shrike, Slaty Cuckooshrike"
103694198,Coracina striata,Bar-bellied Cuckooshrike,Bar-bellied Cuckoo-shrike
22706502,Coracina temminckii,Cerulean Cuckooshrike,Cerulean Cuckoo-shrike
103694187,Coracina welchmani,North Melanesian Cuckoo-shrike,North Melanesian Cuckooshrike
22727890,Coracopsis barklyi,Seychelles Black Parrot,Seychelles Parrot
22727885,Coracopsis nigra,Black Parrot,
62292583,Coracopsis sibilans,Comoro Parrot,
22685261,Coracopsis vasa,Greater Vasa Parrot,Vasa Parrot
22705425,Coracornis raveni,Maroon-backed Whistler,
22724568,Coracornis sanghirensis,Sangihe Whistler,"Sangihe Shrikethrush, Sangihe Shrike-thrush"
22697624,Coragyps atratus,American Black Vulture,
22701093,Corapipo gutturalis,White-throated Manakin,
103676541,Corapipo leucorrhoa,White-ruffed Manakin,
22705382,Corcorax melanorhamphos,White-winged Chough,
22703560,Cormobates leucophaea,White-throated Treecreeper,
22703557,Cormobates placens,Papuan Treecreeper,
22712567,Corthylio calendula,Ruby-crowned Kinglet,
22706077,Corvus albicollis,White-necked Raven,
22735894,Corvus albus,Pied Crow,
22706030,Corvus bennetti,Little Crow,
22705990,Corvus brachyrhynchos,American Crow,
22705978,Corvus capensis,Black Crow,Cape Crow
22705986,Corvus caurinus,North-western Crow,Northwestern Crow
22706068,Corvus corax,Raven,"Northern Raven, Common Raven"
22706016,Corvus corone,Carrion Crow,
22706033,Corvus coronoides,Australian Raven,
22706081,Corvus crassirostris,Thick-billed Raven,
22706055,Corvus cryptoleucus,Chihuahuan Raven,
22705935,Corvus dauuricus,Daurian Jackdaw,
22732286,Corvus edithae,Somali Crow,
103727499,Corvus enca,Slender-billed Crow,
22705956,Corvus florensis,Flores Crow,
22705983,Corvus frugilegus,Rook,
22705972,Corvus fuscicapillus,Brown-headed Crow,
22706052,Corvus hawaiiensis,Hawaiian Crow,
22705996,Corvus imparatus,Tamaulipas Crow,
103727573,Corvus insularis,Bismarck Crow,
22706007,Corvus jamaicensis,Jamaican Crow,
22705959,Corvus kubaryi,Mariana Crow,Guam Crow
22706013,Corvus leucognaphalus,White-necked Crow,
103727590,Corvus macrorhynchos,Large-billed Crow,
22705966,Corvus meeki,Bougainville Crow,
22706036,Corvus mellori,Little Raven,
22705929,Corvus monedula,Western Jackdaw,"Eurasian Jackdaw, Jackdaw"
22705944,Corvus moneduloides,New Caledonian Crow,
22706010,Corvus nasicus,Cuban Crow,
103727557,Corvus orru,Torresian Crow,
22705993,Corvus ossifragus,Fish Crow,
22731517,Corvus palmarum,Palm Crow,
22706049,Corvus pectoralis,Collared Crow,
22706073,Corvus rhipidurus,Fan-tailed Raven,
22706064,Corvus ruficollis,Brown-necked Raven,
22705999,Corvus sinaloae,Sinaloa Crow,
22705938,Corvus splendens,Indian House Crow,House Crow
22733499,Corvus tasmanicus,Forest Raven,
22705975,Corvus tristis,Grey Crow,
22705950,Corvus typicus,Piping Crow,
22705953,Corvus unicolor,Banggai Crow,
22705963,Corvus validus,Long-billed Crow,
103727509,Corvus violaceus,Violet Crow,
22705969,Corvus woodfordi,White-billed Crow,
22698724,Corydon sumatranus,Dusky Broadbill,
22723110,Corydospiza alaudina,Band-tailed Sierra-Finch,"Band-tailed Sierra Finch, Band-tailed Sierra-finch"
22723105,Corydospiza carbonaria,Carbonated Sierra-finch,"Carbonated Sierra Finch, Carbon Sierra-finch, Carbonated Sierra-Finch"
22723039,Coryphaspiza melanotis,Black-masked Finch,
22702664,Coryphistera alaudina,Lark-like Brushrunner,
22723051,Coryphospingus cucullatus,Red-crested Finch,Red Pileated Finch
22723047,Coryphospingus pileatus,Grey Pileated Finch,Pileated Finch
22688425,Corythaeola cristata,Great Blue Turaco,
22688396,Corythaixoides concolor,Grey Go-away-bird,Grey Lourie
22725417,Corythaixoides leopoldi,Black-faced Go-away-bird,
22725405,Corythaixoides personatus,Bare-faced Go-away Bird,"Brown-faced Go-away-bird, Touraco masqué, Bare-faced Go-away-bird"
22699069,Corythopis delalandi,Southern Antpipit,
22699061,Corythopis torquatus,Ringed Antpipit,
61650582,Corythornis cristatus,Malachite Kingfisher,
22683112,Corythornis leucogaster,White-bellied Kingfisher,
22683156,Corythornis madagascariensis,Madagascar Pygmy-kingfisher,"Madagascar Pygmy Kingfisher, Madagascar Pygmy-Kingfisher"
22683106,Corythornis nais,Principe Kingfisher,Príncipe Kingfisher
22683099,Corythornis thomensis,Sao Tome Kingfisher,"São Tomé Kingfisher, Sao Tomé Kingfisher"
22683093,Corythornis vintsioides,Madagascar Kingfisher,Malagasy Kingfisher
22679866,Coscoroba coscoroba,Coscoroba Swan,
22709853,Cossypha albicapillus,White-crowned Robin-Chat,White-crowned Robin-chat
22709803,Cossypha cyanocampter,Blue-shouldered Robin-chat,"Blue-shouldered Robin, Blue-shouldered Robin-Chat"
22709834,Cossypha dichroa,Chorister Robin-chat,"Chorister Robin, Chorister Robin-Chat"
22709840,Cossypha heinrichi,White-headed Robin-chat,"Angolan Robin-chat, Angola White-headed Robin, White-headed Robin-Chat"
22709822,Cossypha heuglini,Heuglin's Robin,"White-browed Robin-Chat, White-browed Robin-chat"
22709828,Cossypha natalensis,Red-capped Robin-chat,"Red-capped Robin, Red-capped Robin-Chat"
22709847,Cossypha niveicapilla,Snowy-crowned Robin-chat,"Snowy-crowned Robin-Chat, Snowy-headed Robin-Chat"
