,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras
243,6087852,6087852,"Microcerculus marginatus taeniatus Salvin, 1881",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Troglodytidae,9355.0,Microcerculus,7939828.0,Microcerculus marginatus,2493836.0,,Microcerculus marginatus taeniatus,"Salvin, 1881"
138,2487404,2487404,"Cyclarhis gujanensis (Gmelin, 1789)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Cyclarhis,2487403.0,Cyclarhis gujanensis,2487404.0,LC,Cyclarhis gujanensis,"(Gmelin, 1789)"
204,2487405,2487405,"Cyclarhis nigrirostris Lafresnaye, 1842",46,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Cyclarhis,2487403.0,Cyclarhis nigrirostris,2487405.0,LC,Cyclarhis nigrirostris,"Lafresnaye, 1842"
358,2487426,2487426,"Vireo flavoviridis (Cassin, 1851)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo flavoviridis,2487426.0,LC,Vireo flavoviridis,"(Cassin, 1851)"
349,8345406,6090418,"Vireo olivaceus chivi (Vieillot, 1817)",2418,SPECIES,SYNONYM,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo olivaceus,2487430.0,LC,Vireo chivi,"(Vieillot, 1817)"
384,2487430,2487430,"Vireo olivaceus (Linnaeus, 1766)",13,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo olivaceus,2487430.0,LC,Vireo olivaceus,"(Linnaeus, 1766)"
472,11062474,6090470,"Vireo olivaceus griseobarbatus (Berlepsch & Taczanowski, 1884)",3,SUBSPECIES,SYNONYM,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo olivaceus,2487430.0,,Vireo chivi griseobarbatus,"(Berlepsch & Taczanowski, 1884)"
703,6090470,6090470,"Vireo olivaceus griseobarbatus (Berlepsch & Taczanowski, 1884)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo olivaceus,2487430.0,,Vireo olivaceus griseobarbatus,"(Berlepsch & Taczanowski, 1884)"
34,2487433,2487433,"Vireo masteri P.G.W.Salaman & F.G.Stiles, 1996",1,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo masteri,2487433.0,NT,Vireo masteri,"P.G.W.Salaman & F.G.Stiles, 1996"
615,2487452,2487452,"Vireo leucophrys (Lafresnaye, 1844)",1639,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo leucophrys,2487452.0,LC,Vireo leucophrys,"(Lafresnaye, 1844)"
828,6090521,6090521,"Vireo leucophrys josephae P.L.Sclater, 1859",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo leucophrys,2487452.0,,Vireo leucophrys josephae,"P.L.Sclater, 1859"
419,2487453,2487453,"Vireo flavifrons Vieillot, 1808",8,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireo,2487406.0,Vireo flavifrons,2487453.0,LC,Vireo flavifrons,"Vieillot, 1808"
454,2487484,2487484,"Vireolanius leucotis (Swainson, 1838)",21,SPECIES,ACCEPTED,Passeriformes,729.0,Vireonidae,9358.0,Vireolanius,2487482.0,Vireolanius leucotis,2487484.0,LC,Vireolanius leucotis,"(Swainson, 1838)"
658,7623200,5230500,"Hylophilus decurtatus (Bonaparte, 1838)",1007,SPECIES,SYNONYM,Passeriformes,729.0,Vireonidae,9358.0,Hylophilus,9576765.0,Hylophilus decurtatus,5230500.0,LC,Pachysylvia decurtata,"(Bonaparte, 1838)"
236,8321293,5230507,"Hylophilus ochraceiceps P.L.Sclater, 1860",1,SPECIES,SYNONYM,Passeriformes,729.0,Vireonidae,9358.0,Hylophilus,9576765.0,Hylophilus ochraceiceps,5230507.0,LC,Tunchiornis ochraceiceps,"(P.L.Sclater, 1860)"
664,5230511,5230511,"Microbates cinereiventris (P.L.Sclater, 1855)",19,SPECIES,ACCEPTED,Passeriformes,729.0,Polioptilidae,5789066.0,Microbates,2487578.0,Microbates cinereiventris,5230511.0,LC,Microbates cinereiventris,"(P.L.Sclater, 1855)"
271,8924322,6087264,"Polioptila plumbea bilineata (Bonaparte, 1850)",406,SPECIES,SYNONYM,Passeriformes,729.0,Polioptilidae,5789066.0,Polioptila,2487581.0,Polioptila plumbea,2487583.0,NE,Polioptila bilineata,"(Bonaparte, 1850)"
713,11325032,6087264,"Polioptila plumbea bilineata (Bonaparte, 1850)",1,SUBSPECIES,SYNONYM,Passeriformes,729.0,Polioptilidae,5789066.0,Polioptila,2487581.0,Polioptila plumbea,2487583.0,,Polioptila bilineata bilineata,
89,2490514,2490514,"Grallaricula flavirostris (P.L.Sclater, 1858)",154,SPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaricula,2490507.0,Grallaricula flavirostris,2490514.0,NT,Grallaricula flavirostris,"(P.L.Sclater, 1858)"
832,6088848,6088848,"Grallaricula flavirostris mindoensis Chapman, 1925",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaricula,2490507.0,Grallaricula flavirostris,2490514.0,,Grallaricula flavirostris mindoensis,"Chapman, 1925"
355,2490517,2490517,"Grallaria gigantea Lawrence, 1866",96,SPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaria,2490516.0,Grallaria gigantea,2490517.0,VU,Grallaria gigantea,"Lawrence, 1866"
109,6089637,6089637,"Grallaria gigantea hylodroma Wetmore, 1945",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaria,2490516.0,Grallaria gigantea,2490517.0,,Grallaria gigantea hylodroma,"Wetmore, 1945"
350,2490518,2490518,"Grallaria haplonota P.L.Sclater, 1877",3,SPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaria,2490516.0,Grallaria haplonota,2490518.0,LC,Grallaria haplonota,"P.L.Sclater, 1877"
149,2490520,2490520,"Grallaria alleni Chapman, 1912",54,SPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaria,2490516.0,Grallaria alleni,2490520.0,VU,Grallaria alleni,"Chapman, 1912"
504,2490523,2490523,"Grallaria ruficapilla Lafresnaye, 1842",80,SPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaria,2490516.0,Grallaria ruficapilla,2490523.0,LC,Grallaria ruficapilla,"Lafresnaye, 1842"
578,2490528,2490528,"Grallaria flavotincta P.L.Sclater, 1877",72,SPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaria,2490516.0,Grallaria flavotincta,2490528.0,LC,Grallaria flavotincta,"P.L.Sclater, 1877"
748,2490529,2490529,"Grallaria guatimalensis Prevost & Des Murs, 1842",511,SPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaria,2490516.0,Grallaria guatimalensis,2490529.0,LC,Grallaria guatimalensis,"Prevost & Des Murs, 1842"
496,6089502,6089502,"Grallaria guatimalensis regulus P.L.Sclater, 1860",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaria,2490516.0,Grallaria guatimalensis,2490529.0,,Grallaria guatimalensis regulus,"P.L.Sclater, 1860"
655,2490542,2490542,"Grallaria quitensis Lesson, 1844",2,SPECIES,ACCEPTED,Passeriformes,729.0,Grallariidae,6101110.0,Grallaria,2490516.0,Grallaria quitensis,2490542.0,LC,Grallaria quitensis,"Lesson, 1844"
188,2488752,2488752,"Mitrospingus cassinii (Lawrence, 1861)",132,SPECIES,ACCEPTED,Passeriformes,729.0,Mitrospingidae,9397627.0,Mitrospingus,2488751.0,Mitrospingus cassinii,2488752.0,LC,Mitrospingus cassinii,"(Lawrence, 1861)"
532,2488703,2488703,"Chlorospingus flavigularis (P.L.Sclater, 1852)",5302,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Chlorospingus,2488700.0,Chlorospingus flavigularis,2488703.0,LC,Chlorospingus flavigularis,"(P.L.Sclater, 1852)"
129,6172432,6172432,"Chlorospingus flavigularis marginatus Chapman, 1914",10,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Chlorospingus,2488700.0,Chlorospingus flavigularis,2488703.0,,Chlorospingus flavigularis marginatus,"Chapman, 1914"
142,2488735,2488735,"Chlorospingus semifuscus P.L.Sclater & Salvin, 1873",1707,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Chlorospingus,2488700.0,Chlorospingus semifuscus,2488735.0,LC,Chlorospingus semifuscus,"P.L.Sclater & Salvin, 1873"
299,7060650,7060650,Chlorospingus semifuscus semifuscus,4,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Chlorospingus,2488700.0,Chlorospingus semifuscus,2488735.0,,Chlorospingus semifuscus semifuscus,
64,2488739,2488739,"Chlorospingus canigularis (Lafresnaye, 1848)",391,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Chlorospingus,2488700.0,Chlorospingus canigularis,2488739.0,LC,Chlorospingus canigularis,"(Lafresnaye, 1848)"
563,6172461,6172461,"Chlorospingus canigularis conspicillatus Todd, 1922",10,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Chlorospingus,2488700.0,Chlorospingus canigularis,2488739.0,,Chlorospingus canigularis conspicillatus,"Todd, 1922"
396,2491024,2491024,"Arremonops conirostris (Bonaparte, 1850)",748,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremonops,2491023.0,Arremonops conirostris,2491024.0,LC,Arremonops conirostris,"(Bonaparte, 1850)"
319,6173461,6173461,"Arremonops conirostris striaticeps (Lafresnaye, 1853)",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremonops,2491023.0,Arremonops conirostris,2491024.0,,Arremonops conirostris striaticeps,"(Lafresnaye, 1853)"
698,2491398,2491398,"Atlapetes tricolor (Taczanowski, 1875)",2778,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Atlapetes,2491388.0,Atlapetes tricolor,2491398.0,LC,Atlapetes tricolor,"(Taczanowski, 1875)"
65,6542054,6542054,Atlapetes tricolor crassus,3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Atlapetes,2491388.0,Atlapetes tricolor,2491398.0,,Atlapetes tricolor crassus,
103,2491402,2491402,"Atlapetes crassus Bangs, 1908",21,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Atlapetes,2491388.0,Atlapetes crassus,2491402.0,LC,Atlapetes crassus,"Bangs, 1908"
680,2491404,2491404,"Atlapetes latinuchus (Du Bus de Gisignies, 1855)",57,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Atlapetes,2491388.0,Atlapetes latinuchus,2491404.0,LC,Atlapetes latinuchus,"(Du Bus de Gisignies, 1855)"
857,2491414,2491414,"Atlapetes leucopterus (Jardine, 1856)",55,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Atlapetes,2491388.0,Atlapetes leucopterus,2491414.0,LC,Atlapetes leucopterus,"(Jardine, 1856)"
202,2491628,2491628,"Arremon aurantiirostris Lafresnaye, 1847",3335,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon aurantiirostris,2491628.0,LC,Arremon aurantiirostris,"Lafresnaye, 1847"
191,6173562,6173562,"Arremon aurantiirostris occidentalis Hellmayr, 1911",6,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon aurantiirostris,2491628.0,,Arremon aurantiirostris occidentalis,"Hellmayr, 1911"
476,5788842,5788842,"Arremon castaneiceps (P.L.Sclater, 1860)",219,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon castaneiceps,5788842.0,NT,Arremon castaneiceps,"(P.L.Sclater, 1860)"
778,7341897,7341897,Arremon assimilis assimilis,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon assimilis,7341896.0,,Arremon assimilis assimilis,
20,7341947,7341947,"Arremon brunneinucha (Lafresnaye, 1839)",608,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon brunneinucha,7341947.0,LC,Arremon brunneinucha,"(Lafresnaye, 1839)"
377,6093541,6093541,"Arremon brunneinucha frontalis Tschudi, 1844",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Arremon,2491613.0,Arremon brunneinucha,7341947.0,,Arremon brunneinucha frontalis,"Tschudi, 1844"
387,2492007,2492007,"Oreothraupis arremonops (P.L.Sclater, 1855)",7,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Oreothraupis,2492006.0,Oreothraupis arremonops,2492007.0,LC,Oreothraupis arremonops,"(P.L.Sclater, 1855)"
375,5231103,5231103,"Zonotrichia capensis (P.L.S.Müller, 1776)",1681,SPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Zonotrichia,6173226.0,Zonotrichia capensis,5231103.0,LC,Zonotrichia capensis,"(P.L.S.Müller, 1776)"
298,6173234,6173234,"Zonotrichia capensis costaricensis J.A.Allen, 1891",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Passerellidae,9410667.0,Zonotrichia,6173226.0,Zonotrichia capensis,5231103.0,,Zonotrichia capensis costaricensis,"J.A.Allen, 1891"
452,2481937,2481937,"Mycteria americana Linnaeus, 1758",3,SPECIES,ACCEPTED,Ciconiiformes,839.0,Ciconiidae,9289.0,Mycteria,2481934.0,Mycteria americana,2481937.0,LC,Mycteria americana,"Linnaeus, 1758"
686,2498003,2498003,"Sarkidiornis sylvicola H.Ihering & R.Ihering, 1907",2,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Sarkidiornis,2498000.0,Sarkidiornis sylvicola,2498003.0,LC,Sarkidiornis sylvicola,"H.Ihering & R.Ihering, 1907"
285,2498127,2498127,"Anas georgica J.F.Gmelin, 1789",15,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Anas,2498056.0,Anas georgica,2498127.0,LC,Anas georgica,"J.F.Gmelin, 1789"
628,9761484,9761484,"Anas platyrhynchos Linnaeus, 1758",6,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Anas,2498056.0,Anas platyrhynchos,9761484.0,LC,Anas platyrhynchos,"Linnaeus, 1758"
408,2498275,2498275,"Merganetta armata Gould, 1842",252,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Merganetta,2498274.0,Merganetta armata,2498275.0,LC,Merganetta armata,"Gould, 1842"
631,9751099,9751099,"Cairina moschata (Linnaeus, 1758)",6,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Cairina,2498282.0,Cairina moschata,9751099.0,LC,Cairina moschata,"(Linnaeus, 1758)"
335,9422220,9422220,"Spatula discors (Linnaeus, 1766)",12,SPECIES,ACCEPTED,Anseriformes,1108.0,Anatidae,2986.0,Spatula,4850990.0,Spatula discors,9422220.0,LC,Spatula discors,"(Linnaeus, 1766)"
310,5959228,5959228,"Ara severus (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Ara,1686160.0,Ara severus,5959228.0,LC,Ara severus,"(Linnaeus, 1758)"
237,2479087,2479087,"Forpus coelestis (Lesson, 1847)",679,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Forpus,2479059.0,Forpus coelestis,2479087.0,LC,Forpus coelestis,"(Lesson, 1847)"
583,7947677,2479104,"Aratinga erythrogenys (Lesson, 1844)",4,SPECIES,SYNONYM,Psittaciformes,1445.0,Psittacidae,9340.0,Aratinga,2479088.0,Aratinga erythrogenys,2479104.0,NT,Psittacara erythrogenys,"R.P.Lesson, 1844"
360,2479606,2479606,"Amazona farinosa (Boddaert, 1783)",2,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Amazona,2479603.0,Amazona farinosa,2479606.0,LC,Amazona farinosa,"(Boddaert, 1783)"
168,2479623,2479623,"Amazona autumnalis (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Amazona,2479603.0,Amazona autumnalis,2479623.0,LC,Amazona autumnalis,"(Linnaeus, 1758)"
255,2479636,2479636,"Amazona mercenaria (Tschudi, 1844)",50,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Amazona,2479603.0,Amazona mercenaria,2479636.0,LC,Amazona mercenaria,"(Tschudi, 1844)"
677,2479824,2479824,"Pyrrhura melanura (Spix, 1824)",1178,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pyrrhura,2479799.0,Pyrrhura melanura,2479824.0,LC,Pyrrhura melanura,"(Spix, 1824)"
122,6170689,6170689,"Pyrrhura melanura pacifica Chapman, 1915",1,SUBSPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pyrrhura,2479799.0,Pyrrhura melanura,2479824.0,,Pyrrhura melanura pacifica,"Chapman, 1915"
249,2479901,2479901,"Pionus chalcopterus (Fraser, 1841)",6952,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus chalcopterus,2479901.0,LC,Pionus chalcopterus,"(Fraser, 1841)"
394,2479902,2479902,"Pionus menstruus (Linnaeus, 1766)",58,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus menstruus,2479902.0,LC,Pionus menstruus,"(Linnaeus, 1766)"
364,2479913,2479913,"Pionus tumultuosus (Tschudi, 1844)",78,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus tumultuosus,2479913.0,LC,Pionus tumultuosus,"(Tschudi, 1844)"
242,2479916,6170941,"Pionus tumultuosus seniloides (Massena & Souance, 1854)",2,SPECIES,SYNONYM,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus tumultuosus,2479913.0,LC,Pionus seniloides,"(Massena & Souance, 1854)"
348,2479917,2479917,"Pionus sordidus (Linnaeus, 1758)",4816,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus sordidus,2479917.0,LC,Pionus sordidus,"(Linnaeus, 1758)"
193,6170945,6170945,"Pionus sordidus corallinus Bonaparte, 1854",4,SUBSPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus sordidus,2479917.0,,Pionus sordidus corallinus,"Bonaparte, 1854"
266,6170943,6170943,"Pionus sordidus mindoensis Chapman, 1925",1,SUBSPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Pionus,2479900.0,Pionus sordidus,2479917.0,,Pionus sordidus mindoensis,"Chapman, 1925"
759,5788420,2479981,"Pionopsitta pulchra Berlepsch, 1897",947,SPECIES,SYNONYM,Psittaciformes,1445.0,Psittacidae,9340.0,Pionopsitta,2479978.0,Pionopsitta pulchra,2479981.0,LC,Pyrilia pulchra,"(Berlepsch, 1897)"
438,2480138,2480138,"Touit dilectissimus (P.L.Sclater & Salvin, 1871)",12,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Touit,2480121.0,Touit dilectissimus,2480138.0,LC,Touit dilectissimus,"(P.L.Sclater & Salvin, 1871)"
608,5229121,5229121,"Bolborhynchus lineola (Cassin, 1853)",100,SPECIES,ACCEPTED,Psittaciformes,1445.0,Psittacidae,9340.0,Bolborhynchus,8977008.0,Bolborhynchus lineola,5229121.0,LC,Bolborhynchus lineola,"(Cassin, 1853)"
174,2495266,2495266,"Patagioenas fasciata (Say, 1822)",786,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas fasciata,2495266.0,LC,Patagioenas fasciata,"(Say, 1822)"
709,2495295,2495295,"Patagioenas cayennensis (Bonnaterre, 1792)",1441,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas cayennensis,2495295.0,LC,Patagioenas cayennensis,"(Bonnaterre, 1792)"
356,2495314,2495314,"Patagioenas plumbea (Vieillot, 1818)",2414,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas plumbea,2495314.0,LC,Patagioenas plumbea,"(Vieillot, 1818)"
118,6179656,6179656,"Patagioenas plumbea chapmani (Ridgway, 1916)",1,SUBSPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas plumbea,2495314.0,,Patagioenas plumbea chapmani,"(Ridgway, 1916)"
850,2495321,2495321,"Patagioenas subvinacea (Lawrence, 1868)",4083,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas subvinacea,2495321.0,LC,Patagioenas subvinacea,"(Lawrence, 1868)"
777,6179664,6179664,"Patagioenas subvinacea berlepschi (Hartert, 1898)",1,SUBSPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas subvinacea,2495321.0,,Patagioenas subvinacea berlepschi,"(Hartert, 1898)"
611,2495333,2495333,"Patagioenas goodsoni (Hartert, 1902)",204,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Patagioenas,2495265.0,Patagioenas goodsoni,2495333.0,LC,Patagioenas goodsoni,"(Hartert, 1902)"
352,2495358,2495358,"Zenaida auriculata (Des Murs, 1847)",149,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Zenaida,2495346.0,Zenaida auriculata,2495358.0,LC,Zenaida auriculata,"(Des Murs, 1847)"
397,2495414,2495414,"Columba livia J.F.Gmelin, 1789",1598,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columba,2495404.0,Columba livia,2495414.0,LC,Columba livia,"J.F.Gmelin, 1789"
749,2495853,2495853,"Columbina minuta (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columbina,2495852.0,Columbina minuta,2495853.0,LC,Columbina minuta,"(Linnaeus, 1766)"
663,2495869,2495869,"Columbina passerina (Linnaeus, 1758)",29,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columbina,2495852.0,Columbina passerina,2495869.0,LC,Columbina passerina,"(Linnaeus, 1758)"
479,2495891,2495891,"Columbina cruziana (Prévost, 1842)",2,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columbina,2495852.0,Columbina cruziana,2495891.0,LC,Columbina cruziana,"(Prévost, 1842)"
388,2495892,2495892,"Columbina buckleyi (P.L.Sclater & Salvin, 1877)",1,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Columbina,2495852.0,Columbina buckleyi,2495892.0,LC,Columbina buckleyi,"(P.L.Sclater & Salvin, 1877)"
820,11100322,2495914,"Claravis mondetoura (Bonaparte, 1856)",1,SPECIES,SYNONYM,Columbiformes,1446.0,Columbidae,5233.0,Claravis,2495913.0,Claravis mondetoura,2495914.0,LC,Paraclaravis mondetoura,"(Bonaparte, 1856)"
575,2495922,2495922,"Claravis pretiosa (Ferrari-Pérez, 1886)",2,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Claravis,2495913.0,Claravis pretiosa,2495922.0,LC,Claravis pretiosa,"(Ferrari-Pérez, 1886)"
809,2496060,2496060,"Leptotila verreauxi Bonaparte, 1855",3099,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Leptotila,2496059.0,Leptotila verreauxi,2496060.0,LC,Leptotila verreauxi,"Bonaparte, 1855"
446,2496078,2496078,"Leptotila pallida von Berlepsch & Taczanowski, 1884",712,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Leptotila,2496059.0,Leptotila pallida,2496078.0,LC,Leptotila pallida,"von Berlepsch & Taczanowski, 1884"
56,2496121,2496121,"Geotrygon montana (Linnaeus, 1758)",36,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Geotrygon,2496103.0,Geotrygon montana,2496121.0,LC,Geotrygon montana,"(Linnaeus, 1758)"
502,5843937,5843937,"Geotrygon purpurata (Salvin, 1878)",3,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Geotrygon,2496103.0,Geotrygon purpurata,5843937.0,EN,Geotrygon purpurata,"(Salvin, 1878)"
414,8243080,8243080,"Zentrygon frenata (Tschudi, 1843)",589,SPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Zentrygon,7366089.0,Zentrygon frenata,8243080.0,LC,Zentrygon frenata,"(Tschudi, 1843)"
617,7465014,7465014,"Zentrygon frenata bourcieri (Bonaparte, 1855)",3,SUBSPECIES,ACCEPTED,Columbiformes,1446.0,Columbidae,5233.0,Zentrygon,7366089.0,Zentrygon frenata,8243080.0,,Zentrygon frenata bourcieri,"(Bonaparte, 1855)"
30,6179132,7465014,"Zentrygon frenata bourcieri (Bonaparte, 1855)",1,SUBSPECIES,SYNONYM,Columbiformes,1446.0,Columbidae,5233.0,Zentrygon,7366089.0,Zentrygon frenata,8243080.0,,Geotrygon frenata bourcieri,"Bonaparte, 1855"
673,2475466,2475466,"Megaceryle torquata (Linnaeus, 1766)",1458,SPECIES,ACCEPTED,Coraciiformes,1447.0,Alcedinidae,2984.0,Megaceryle,2475462.0,Megaceryle torquata,2475466.0,LC,Megaceryle torquata,"(Linnaeus, 1766)"
508,7191462,7191462,Megaceryle torquata torquata,1,SUBSPECIES,ACCEPTED,Coraciiformes,1447.0,Alcedinidae,2984.0,Megaceryle,2475462.0,Megaceryle torquata,2475466.0,LC,Megaceryle torquata torquata,
170,2475486,2475486,"Chloroceryle americana (J.F.Gmelin, 1788)",204,SPECIES,ACCEPTED,Coraciiformes,1447.0,Alcedinidae,2984.0,Chloroceryle,2475481.0,Chloroceryle americana,2475486.0,LC,Chloroceryle americana,"(J.F.Gmelin, 1788)"
770,2475492,2475492,"Chloroceryle inda (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Coraciiformes,1447.0,Alcedinidae,2984.0,Chloroceryle,2475481.0,Chloroceryle inda,2475492.0,LC,Chloroceryle inda,"(Linnaeus, 1766)"
