sort v2024,species_code,English name,scientific name
28382.0,chbthr2,Chestnut-bellied Thrush,Turdus fulviventris
28383.0,blhthr1,Black-hooded Thrush,Turdus olivater
28392.0,slathr2,Andean Slaty Thrush,Turdus nigriceps
28393.0,grethr1,Great Thrush,Turdus fuscater
28401.0,glbthr1,Glossy-black Thrush,Turdus serranus
28407.0,chithr1,Chiguanco Thrush,Turdus chiguanco
28412.0,gywbla1,Gray-winged Blackbird,Turdus boulboul
28413.0,eurbla2,Indian Blackbird,Turdus simillimus
28419.0,ticthr1,Tickell's Thrush,Turdus unicolor
28420.0,blbthr2,Black-breasted Thrush,Turdus dissimilis
28421.0,japthr1,Japanese Thrush,Turdus cardis
28423.0,gybthr1,Gray-backed Thrush,Turdus hortulorum
28424.0,palthr1,Pale Thrush,Turdus pallidus
28425.0,gysthr1,Gray-sided Thrush,Turdus feae
28426.0,eyethr,Eyebrowed Thrush,Turdus obscurus
28428.0,brhthr1,Brown-headed Thrush,Turdus chrysolaus
28431.0,izuthr1,Izu Thrush,Turdus celaenops
28432.0,islthr22,Mindoro Island-Thrush,Turdus mindorensis
28433.0,islthr36,Luzon Island-Thrush,Turdus thomassoni
28436.0,minist1,Mindanao Island-Thrush,Turdus nigrorum
28441.0,islthr9,Christmas Island-Thrush,Turdus erythropleurus
28442.0,walist1,Wallacean Island-Thrush,Turdus schlegelii
28447.0,sunist1,Sundaic Island-Thrush,Turdus javanicus
28458.0,molist1,Moluccan Island-Thrush,Turdus deningeri
28461.0,papist1,Papuan Island-Thrush,Turdus papuensis
28467.0,bisist1,Bismarck Island-Thrush,Turdus heinrothi
28471.0,islthr48,Bougainville Island-Thrush,Turdus bougainvillei
28472.0,solist1,Solomons Island-Thrush,Turdus kulambangrae
28475.0,vanist1,Vanikoro Island-Thrush,Turdus vanikorensis
28485.0,islthr28,White-headed Island-Thrush,Turdus pritzbueri
28488.0,islthr40,New Caledonian Island-Thrush,Turdus xanthopus
28489.0,norist1,Tasman Sea Island-Thrush,Turdus poliocephalus
28492.0,islthr30,Samoan Island-Thrush,Turdus samoensis
28493.0,fijist1,Fiji Island-Thrush,Turdus ruficeps
28499.0,tibbla1,Tibetan Blackbird,Turdus maximus
28500.0,whbthr2,White-backed Thrush,Turdus kessleri
28501.0,fieldf,Fieldfare,Turdus pilaris
28502.0,whcbla1,White-collared Blackbird,Turdus albocinctus
28503.0,chethr1,Chestnut Thrush,Turdus rubrocanus
28506.0,rinouz1,Ring Ouzel,Turdus torquatus
28510.0,datthr1,Black-throated Thrush,Turdus atrogularis
28511.0,retthr1,Red-throated Thrush,Turdus ruficollis
28514.0,dusthr2,Dusky Thrush,Turdus eunomus
28515.0,dusthr1,Naumann's Thrush,Turdus naumanni
28522.0,gysfly1,Gray-streaked Flycatcher,Muscicapa griseisticta
28523.0,dasfly,Dark-sided Flycatcher,Muscicapa sibirica
28530.0,ferfly1,Ferruginous Flycatcher,Muscicapa ferruginea
28531.0,asbfly,Asian Brown Flycatcher,Muscicapa dauurica
28536.0,asbfly1,Ashy-breasted Flycatcher,Muscicapa randi
28537.0,subfly2,Sumba Brown Flycatcher,Muscicapa segregata
28538.0,brbfly2,Brown-breasted Flycatcher,Muscicapa muttui
28540.0,subfly3,Sulawesi Brown Flycatcher,Muscicapa sodhii
28541.0,bnsfly1,Brown-streaked Flycatcher,Muscicapa williamsoni
28545.0,afdfly1,African Dusky Flycatcher,Muscicapa adusta
28556.0,ligfly2,Little Flycatcher,Muscicapa epulata
28557.0,yeffly1,Yellow-footed Flycatcher,Muscicapa sethsmithi
28558.0,spofly1,Spotted Flycatcher,Muscicapa striata
28568.0,gamfly1,Gambaga Flycatcher,Muscicapa gambagae
28569.0,swafly3,Swamp Flycatcher,Muscicapa aquatica
28574.0,casfly1,Cassin's Flycatcher,Muscicapa cassini
28576.0,boefly1,Böhm's Flycatcher,Myopornis boehmi
28577.0,ussfly1,Ussher's Flycatcher,Artomyias ussheri
28578.0,soofly1,Sooty Flycatcher,Artomyias fuliginosa
28581.0,dubfly2,Dusky-blue Flycatcher,Bradornis comitatus
28585.0,marfly1,Marico Flycatcher,Bradornis mariquensis
28589.0,afgfly1,African Gray Flycatcher,Bradornis microrhynchus
28598.0,palfly2,Pale Flycatcher,Agricola pallidus
28614.0,chafly2,Chat Flycatcher,Agricola infuscatus
28620.0,wbffly1,White-browed Forest-Flycatcher,Fraseria cinerascens
28623.0,afffly1,African Forest-Flycatcher,Fraseria ocreata
28628.0,gyttif1,Gray-throated Tit-Flycatcher,Fraseria griseigularis
28631.0,grytif1,Gray Tit-Flycatcher,Fraseria plumbea
28635.0,olifly1,Olivaceous Flycatcher,Fraseria olivascens
28638.0,chafly1,Chapin's Flycatcher,Fraseria lendu
28641.0,tesfly1,Tessmann's Flycatcher,Fraseria tessmanni
28642.0,ashfly1,Ashy Flycatcher,Fraseria caerulescens
28649.0,hercha1,Herero Chat,Namibornis herero
28650.0,silver1,Silverbird,Empidornis semipartitus
28651.0,fisfly1,Fiscal Flycatcher,Sigelus silens
28652.0,yebfly2,Yellow-eyed Black-Flycatcher,Melaenornis ardesiacus
28653.0,nimfly1,Nimba Flycatcher,Melaenornis annamarulae
28654.0,nobfly1,Northern Black-Flycatcher,Melaenornis edolioides
28658.0,sobfly1,Southern Black-Flycatcher,Melaenornis pammelaina
28664.0,wheslf1,White-eyed Slaty-Flycatcher,Melaenornis fischeri
28669.0,angslf1,Angola Slaty-Flycatcher,Melaenornis brunneus
28672.0,abyslf1,Abyssinian Slaty-Flycatcher,Melaenornis chocolatinus
28675.0,grcfly3,Grande Comore Flycatcher,Humblotia flavirostris
28676.0,ficale3,White-tailed Alethe,Alethe diademata
28677.0,ficale2,Fire-crested Alethe,Alethe castanea
28680.0,kasrob2,Karoo Scrub-Robin,Tychaedon coryphoeus
28683.0,fosrob1,Forest Scrub-Robin,Tychaedon leucosticta
28689.0,brsrob1,Brown Scrub-Robin,Tychaedon signata
28692.0,besrob1,Bearded Scrub-Robin,Tychaedon quadrivirgata
28695.0,misrob1,Miombo Scrub-Robin,Tychaedon barbata
28696.0,blsrob1,Black Scrub-Robin,Cercotrichas podobe
28699.0,rutscr1,Rufous-tailed Scrub-Robin,Cercotrichas galactotes
28707.0,kasrob1,Kalahari Scrub-Robin,Cercotrichas paena
28712.0,bbsrob1,Brown-backed Scrub-Robin,Cercotrichas hartlaubi
28713.0,rbsrob1,White-browed Scrub-Robin,Cercotrichas leucophrys
28726.0,indrob1,Indian Robin,Copsychus fulicatus
28732.0,magrob,Oriental Magpie-Robin,Copsychus saularis
28742.0,rutsha2,Rufous-tailed Shama,Copsychus pyrropygus
28743.0,mamrob1,Madagascar Magpie-Robin,Copsychus albospecularis
28747.0,semrob1,Seychelles Magpie-Robin,Copsychus sechellarum
28748.0,phimar1,Philippine Magpie-Robin,Copsychus mindanensis
28749.0,whrsha,White-rumped Shama,Copsychus malabaricus
28761.0,whrsha5,Sri Lankan Shama,Copsychus leggei
28762.0,whrsha16,White-crowned Shama,Copsychus stricklandii
28763.0,whrsha17,Maratua Shama,Copsychus barbouri
28764.0,whrsha11,Kangean Shama,Copsychus nigricauda
28765.0,andsha1,Andaman Shama,Copsychus albiventris
28766.0,larsha1,Larwo Shama,Copsychus omissus
28769.0,whbsha1,White-browed Shama,Copsychus luzoniensis
28773.0,vissha1,Visayan Shama,Copsychus superciliaris
28774.0,whvsha1,White-vented Shama,Copsychus niger
28775.0,blasha1,Black Shama,Copsychus cebuensis
28776.0,whtfly2,White-tailed Flycatcher,Leucoptilon concretum
28780.0,whbsho1,Nilgiri Sholakili,Sholicola major
28781.0,whbsho3,White-bellied Sholakili,Sholicola albiventris
28784.0,larnil1,Large Niltava,Niltava grandis
28790.0,smanil1,Small Niltava,Niltava macgrigoriae
28793.0,fujnil1,Fujian Niltava,Niltava davidi
28794.0,rubnil1,Rufous-bellied Niltava,Niltava sundara
28798.0,ruvnil1,Rufous-vented Niltava,Niltava sumatrana
28799.0,vivnil2,Chinese Vivid Niltava,Niltava oatesi
28800.0,vivnil3,Taiwan Vivid Niltava,Niltava vivida
28802.0,bawfly2,Blue-and-white Flycatcher,Cyanoptila cyanomelana
28805.0,zapfly1,Zappey's Flycatcher,Cyanoptila cumatilis
28807.0,matfly2,Matinan Flycatcher,Eumyias sanfordi
28808.0,blffly1,Blue-fronted Flycatcher,Eumyias hoevelli
28809.0,tibfly2,Timor Blue Flycatcher,Eumyias hyacinthinus
28812.0,flojuf2,Flores Jungle Flycatcher,Eumyias oscillans
28813.0,flojuf1,Sumba Jungle Flycatcher,Eumyias stresemanni
28814.0,dubfly3,Dull-blue Flycatcher,Eumyias sordidus
28815.0,nilfly2,Nilgiri Flycatcher,Eumyias albicaudatus
28816.0,indfly1,Indigo Flycatcher,Eumyias indigo
28821.0,verfly4,Verditer Flycatcher,Eumyias thalassinus
28825.0,burjuf1,Buru Jungle Flycatcher,Eumyias additus
28826.0,islfly1,Turquoise Flycatcher,Eumyias panayensis
28834.0,whgfly1,White-gorgeted Flycatcher,Anthipes monileger
28838.0,rubfly3,Rufous-browed Flycatcher,Anthipes solitaris
28842.0,rubfly1,Rück's Blue Flycatcher,Cyornis ruckii
28843.0,bubfly1,Blue-breasted Blue Flycatcher,Cyornis herioti
28844.0,bubfly2,Rufous-breasted Blue Flycatcher,Cyornis camarinensis
28846.0,habfly1,Hainan Blue Flycatcher,Cyornis hainanus
28850.0,wbbfly1,White-bellied Blue Flycatcher,Cyornis pallidipes
28851.0,pacblf1,Pale-chinned Flycatcher,Cyornis poliogenys
28856.0,pabfly2,Pale Blue Flycatcher,Cyornis unicolor
28860.0,butfly1,Blue-throated Flycatcher,Cyornis rubeculoides
28863.0,butfly2,Chinese Blue Flycatcher,Cyornis glaucicomans
28866.0,larblf1,Large Blue Flycatcher,Cyornis magnirostris
28867.0,hibfly1,Hill Blue Flycatcher,Cyornis whitei
28873.0,hibfly3,Javan Blue Flycatcher,Cyornis banyumas
28876.0,hibfly4,Dayak Blue Flycatcher,Cyornis montanus
28877.0,merjuf1,Meratus Blue Flycatcher,Cyornis kadayangensis
28878.0,lobblf1,Sunda Blue Flycatcher,Cyornis caerulatus
28882.0,mabfly1,Malaysian Blue Flycatcher,Cyornis turcosus
28883.0,pabfly1,Palawan Blue Flycatcher,Cyornis lemprieri
28884.0,bobfly2,Bornean Blue Flycatcher,Cyornis superbus
28885.0,tibfly3,Tickell's Blue Flycatcher,Cyornis tickelliae
28890.0,tibfly4,Indochinese Blue Flycatcher,Cyornis sumatrensis
28894.0,mabfly2,Mangrove Blue Flycatcher,Cyornis rufigastra
28905.0,subfly1,Sulawesi Blue Flycatcher,Cyornis omissus
28911.0,subfly5,Kalao Blue Flycatcher,Cyornis kalaoensis
28912.0,bncjuf1,Brown-chested Jungle Flycatcher,Cyornis brunneatus
28913.0,nicjuf1,Nicobar Jungle Flycatcher,Cyornis nicobaricus
28914.0,gycjuf1,Gray-chested Jungle Flycatcher,Cyornis umbratilis
28915.0,fucjuf1,Fulvous-chested Jungle Flycatcher,Cyornis olivaceus
28918.0,chtjuf2,Philippine Jungle Flycatcher,Cyornis ruficauda
28923.0,chtjuf3,Sulu Jungle Flycatcher,Cyornis ocularis
28924.0,chtjuf4,Crocker Jungle Flycatcher,Cyornis ruficrissa
28927.0,banjuf1,Banggai Jungle Flycatcher,Cyornis pelingensis
28928.0,suljuf1,Sula Jungle Flycatcher,Cyornis colonus
28930.0,wbrcha1,White-bellied Robin-Chat,Cossyphicula roberti
28933.0,morcha1,Mountain Robin-Chat,Cossyphicula isabellae
28936.0,arrcha1,Archer's Robin-Chat,Dessonornis archeri
28939.0,ofrcha1,Olive-flanked Robin-Chat,Dessonornis anomalus
28946.0,carcha1,Cape Robin-Chat,Dessonornis caffer
28951.0,wtrcha1,White-throated Robin-Chat,Dessonornis humeralis
28952.0,bsrcha1,Blue-shouldered Robin-Chat,Cossypha cyanocampter
28955.0,rurcha1,Rüppell's Robin-Chat,Cossypha semirufa
28959.0,wbrcha2,White-browed Robin-Chat,Cossypha heuglini
28963.0,rcrcha1,Red-capped Robin-Chat,Cossypha natalensis
28967.0,chrcha1,Chorister Robin-Chat,Cossypha dichroa
28970.0,whrcha1,White-headed Robin-Chat,Cossypha heinrichi
28971.0,scrcha1,Snowy-crowned Robin-Chat,Cossypha niveicapilla
28974.0,wcrcha1,White-crowned Robin-Chat,Cossypha albicapillus
28979.0,anccha1,Angola Cave-Chat,Xenocopsychus ansorgei
28980.0,copthr1,Collared Palm-Thrush,Cichladusa arquata
28981.0,rtpthr1,Rufous-tailed Palm-Thrush,Cichladusa ruficauda
28982.0,spmthr1,Spotted Morning-Thrush,Cichladusa guttata
28986.0,eurrob1,European Robin,Erithacus rubecula
28996.0,whsrob1,White-starred Robin,Pogonocichla stellata
29007.0,swyrob1,Swynnerton's Robin,Swynnertonia swynnertoni
29010.0,brcale1,Brown-chested Alethe,Chamaetylas poliocephala
29022.0,retale1,Red-throated Alethe,Chamaetylas poliophrys
29025.0,choale1,Thyolo Alethe,Chamaetylas choloensis
29028.0,whcale1,White-chested Alethe,Chamaetylas fuelleborni
29029.0,forrob6,Olive-backed Forest Robin,Stiphrornis pyrrholaemus
29030.0,obfrob1,Orange-breasted Forest Robin,Stiphrornis erythrothorax
29034.0,forrob4,Yellow-breasted Forest Robin,Stiphrornis mabirae
29038.0,gywroc1,Gray-winged Robin-Chat,Sheppardia polioptera
29043.0,shtaka2,Short-tailed Akalat,Sheppardia poensis
29050.0,bocaka11,Bocage's Akalat,Sheppardia bocagei
29054.0,lowaka1,Lowland Akalat,Sheppardia cyornithopsis
29058.0,equaka1,Equatorial Akalat,Sheppardia aequatorialis
29061.0,shaaka1,Sharpe's Akalat,Sheppardia sharpei
29064.0,eacaka1,East Coast Akalat,Sheppardia gunningi
29069.0,gabaka1,Gabela Akalat,Sheppardia gabela
29070.0,usaaka1,Usambara Akalat,Sheppardia montana
29071.0,iriaka1,Iringa Akalat,Sheppardia lowei
29072.0,rubaka1,Rubeho Akalat,Sheppardia aurantiithorax
29073.0,bagbab2,Bagobo Robin,Leonardina woodi
29074.0,eyjfly1,Eyebrowed Jungle Flycatcher,Vauriella gularis
29075.0,rufjuf1,Rusty-flanked Jungle Flycatcher,Vauriella insignis
29076.0,negjuf1,Negros Jungle Flycatcher,Vauriella albigularis
29077.0,minjuf1,Mindanao Jungle Flycatcher,Vauriella goodfellowi
29078.0,gresho1,Great Shortwing,Heinrichia calligyna
29083.0,rubsho1,Rusty-bellied Shortwing,Brachypteryx hyperythra
29084.0,lessho1,Lesser Shortwing,Brachypteryx leucophris
29090.0,whbsho4,Himalayan Shortwing,Brachypteryx cruralis
29091.0,whbsho5,Chinese Shortwing,Brachypteryx sinensis
29093.0,whbsho6,Taiwan Shortwing,Brachypteryx goodfellowi
29094.0,whbsho7,Philippine Shortwing,Brachypteryx poliogyna
29102.0,whbsho8,Bornean Shortwing,Brachypteryx erythrogyna
29103.0,whbsho9,Sumatran Shortwing,Brachypteryx saturata
29104.0,whbsho10,Javan Shortwing,Brachypteryx montana
29105.0,whbsho11,Flores Shortwing,Brachypteryx floris
29108.0,gousho1,Gould's Shortwing,Heteroxenicus stellatus
29111.0,rutrob1,Rufous-tailed Robin,Larvivora sibilans
29112.0,ruhrob1,Rufous-headed Robin,Larvivora ruficeps
29113.0,japrob2,Japanese Robin,Larvivora akahige
29114.0,japrob3,Izu Robin,Larvivora tanensis
29116.0,ryurob2,Ryukyu Robin,Larvivora komadori
29117.0,ryurob3,Okinawa Robin,Larvivora namiyei
29119.0,inbrob1,Indian Blue Robin,Larvivora brunnea
29122.0,sibrob,Siberian Blue Robin,Larvivora cyane
29125.0,whtrob3,White-throated Robin,Irania gutturalis
29126.0,thrnig1,Thrush Nightingale,Luscinia luscinia
29127.0,comnig1,Common Nightingale,Luscinia megarhynchos
29134.0,whbred1,White-bellied Redstart,Luscinia phaenicuroides
29137.0,blueth,Bluethroat,Luscinia svecica
29152.0,ceywht1,Sri Lanka Whistling-Thrush,Myophonus blighi
29153.0,shwthr1,Shiny Whistling-Thrush,Myophonus melanurus
29154.0,javwht1,Javan Whistling-Thrush,Myophonus glaucinus
29155.0,chwwht1,Sumatran Whistling-Thrush,Myophonus castaneus
29156.0,borwht1,Bornean Whistling-Thrush,Myophonus borneensis
29157.0,mawthr2,Malayan Whistling-Thrush,Myophonus robinsoni
29158.0,mawthr1,Malabar Whistling-Thrush,Myophonus horsfieldii
29159.0,fowthr1,Taiwan Whistling-Thrush,Myophonus insularis
29160.0,blwthr1,Blue Whistling-Thrush,Myophonus caeruleus
29169.0,litfor1,Little Forktail,Enicurus scouleri
29172.0,whcfor1,White-crowned Forktail,Enicurus leschenaulti
29180.0,whcfor3,Bornean Forktail,Enicurus borneensis
29182.0,spofor1,Spotted Forktail,Enicurus maculatus
29187.0,sunfor1,Sunda Forktail,Enicurus velatus
29190.0,chnfor1,Chestnut-naped Forktail,Enicurus ruficapillus
29191.0,blbfor1,Black-backed Forktail,Enicurus immaculatus
29192.0,slbfor1,Slaty-backed Forktail,Enicurus schistaceus
29194.0,fireth1,Firethroat,Calliope pectardens
29195.0,btbrob1,Blackthroat,Calliope obscura
29197.0,sibrub,Siberian Rubythroat,Calliope calliope
29198.0,himrub1,Himalayan Rubythroat,Calliope pectoralis
29202.0,chirub1,Chinese Rubythroat,Calliope tschebaiewi
29204.0,whtrob2,White-tailed Robin,Myiomela leucura
29209.0,sunrob2,Sumatran Robin,Myiomela sumatrana
29210.0,sunrob3,Javan Robin,Myiomela diana
29211.0,blfrob1,Blue-fronted Robin,Cinclidium frontale
29214.0,refblu1,Red-flanked Bluetail,Tarsiger cyanurus
29215.0,refblu2,Qilian Bluetail,Tarsiger albocoeruleus
29217.0,himblu1,Himalayan Bluetail,Tarsiger rufilatus
29221.0,rbbrob1,Rufous-breasted Bush-Robin,Tarsiger hyperythrus
29222.0,wbbrob1,White-browed Bush-Robin,Tarsiger indicus
29225.0,whbbur3,Taiwan Bush-Robin,Tarsiger formosanus
29226.0,gobrob1,Golden Bush-Robin,Tarsiger chrysaeus
29229.0,cobrob1,Collared Bush-Robin,Tarsiger johnstoniae
29232.0,korfly1,Yellow-rumped Flycatcher,Ficedula zanthopygia
29233.0,narfly1,Green-backed Flycatcher,Ficedula elisae
29234.0,narfly2,Narcissus Flycatcher,Ficedula narcissina
29235.0,narfly3,Ryukyu Flycatcher,Ficedula owstoni
29238.0,mugfly,Mugimaki Flycatcher,Ficedula mugimaki
29239.0,slbfly1,Slaty-backed Flycatcher,Ficedula erithacus
29240.0,barfly1,Black-and-orange Flycatcher,Ficedula nigrorufa
29241.0,slbfly2,Slaty-blue Flycatcher,Ficedula tricolor
29246.0,snbfly1,Snowy-browed Flycatcher,Ficedula hyperythra
29261.0,pybfly1,Pygmy Flycatcher,Ficedula hodgsoni
29264.0,rugfly1,Rufous-gorgeted Flycatcher,Ficedula strophiata
29267.0,sapfly1,Sapphire Flycatcher,Ficedula sapphira
29271.0,lipfly1,Little Pied Flycatcher,Ficedula westermanni
29280.0,ultfly1,Ultramarine Flycatcher,Ficedula superciliaris
29283.0,rutfly6,Rusty-tailed Flycatcher,Ficedula ruficauda
29284.0,taifly1,Taiga Flycatcher,Ficedula albicilla
29285.0,kasfly1,Kashmir Flycatcher,Ficedula subrubra
29286.0,rebfly,Red-breasted Flycatcher,Ficedula parva
29288.0,semfly1,Semicollared Flycatcher,Ficedula semitorquata
29289.0,eupfly1,European Pied Flycatcher,Ficedula hypoleuca
29294.0,atlfly1,Atlas Flycatcher,Ficedula speculigera
29296.0,colfly1,Collared Flycatcher,Ficedula albicollis
29301.0,rucfly3,Tanimbar Flycatcher,Ficedula riedeli
29302.0,rucfly1,Rufous-chested Flycatcher,Ficedula dumetoria
29305.0,palfly1,Palawan Flycatcher,Ficedula platenae
29306.0,furfly1,Furtive Flycatcher,Ficedula disposita
29307.0,rutfly5,Rufous-throated Flycatcher,Ficedula rufigula
29308.0,damfly1,Damar Flycatcher,Ficedula henrici
29309.0,cicfly1,Cinnamon-chested Flycatcher,Ficedula buruensis
29313.0,lomfly1,Lompobattang Flycatcher,Ficedula bonthaina
29314.0,sumfly1,Sumba Flycatcher,Ficedula harterti
29315.0,blbfly2,Black-banded Flycatcher,Ficedula timorensis
29316.0,lisfly1,Little Slaty Flycatcher,Ficedula basilanica
29319.0,rutfly7,Cryptic Flycatcher,Ficedula crypta
29320.0,bunfly1,Bundok Flycatcher,Ficedula luzoniensis
29330.0,blfred1,Blue-fronted Redstart,Phoenicurus frontalis
29331.0,plured1,Plumbeous Redstart,Phoenicurus fuliginosus
29334.0,luzred1,Luzon Redstart,Phoenicurus bicolor
29335.0,rubred2,Rufous-backed Redstart,Phoenicurus erythronotus
29336.0,whcred1,White-capped Redstart,Phoenicurus leucocephalus
29337.0,alsred1,Ala Shan Redstart,Phoenicurus alaschanicus
29338.0,bucred1,Blue-capped Redstart,Phoenicurus coeruleocephala
29339.0,moured1,Moussier's Redstart,Phoenicurus moussieri
29340.0,comred2,Common Redstart,Phoenicurus phoenicurus
29343.0,hodred1,Hodgson's Redstart,Phoenicurus hodgsoni
29344.0,whtred1,White-throated Redstart,Phoenicurus schisticeps
29345.0,whwred2,White-winged Redstart,Phoenicurus erythrogastrus
29348.0,blared1,Black Redstart,Phoenicurus ochruros
29360.0,daured1,Daurian Redstart,Phoenicurus auroreus
29364.0,lirthr1,Little Rock-Thrush,Monticola rufocinereus
29367.0,cbrthr1,Chestnut-bellied Rock-Thrush,Monticola rufiventris
29368.0,wtrthr1,White-throated Rock-Thrush,Monticola gularis
29369.0,bcrthr1,Blue-capped Rock-Thrush,Monticola cinclorhyncha
29370.0,strthr1,Short-toed Rock-Thrush,Monticola brevipes
29373.0,serthr1,Sentinel Rock-Thrush,Monticola explorator
29376.0,litrot1,Littoral Rock-Thrush,Monticola imerina
29377.0,ammrot1,Amber Mountain Rock-Thrush,Monticola erythronotus
29378.0,forrot2,Forest Rock-Thrush,Monticola sharpei
29381.0,rtrthr1,Rufous-tailed Rock-Thrush,Monticola saxatilis
29382.0,burthr,Blue Rock-Thrush,Monticola solitarius
29390.0,mirthr1,Miombo Rock-Thrush,Monticola angolensis
29393.0,carthr1,Cape Rock-Thrush,Monticola rupestris
29394.0,wwccha1,White-winged Cliff-Chat,Monticola semirufus
29396.0,whinch1,Whinchat,Saxicola rubetra
29398.0,whbbus4,White-browed Bushchat,Saxicola macrorhynchus
29399.0,whtbus1,White-throated Bushchat,Saxicola insignis
29400.0,caisto1,Fuerteventura Stonechat,Saxicola dacotiae
29403.0,stonec4,European Stonechat,Saxicola rubicola
29407.0,sibsto1,Siberian Stonechat,Saxicola maurus
29418.0,stonec7,Amur Stonechat,Saxicola stejnegeri
29420.0,afrsto1,African Stonechat,Saxicola torquatus
29438.0,reusto1,Reunion Stonechat,Saxicola tectes
29439.0,whtsto2,White-tailed Stonechat,Saxicola leucurus
29441.0,piebus1,Pied Bushchat,Saxicola caprata
29458.0,jerbus1,Jerdon's Bushchat,Saxicola jerdoni
29459.0,grybus1,Gray Bushchat,Saxicola ferreus
29462.0,timbus1,Timor Bushchat,Saxicola gutturalis
29466.0,busbus1,Buff-streaked Chat,Campicoloides bifasciatus
29467.0,siccha1,Sickle-winged Chat,Emarginata sinuata
29471.0,karcha1,Karoo Chat,Emarginata schlegelii
29476.0,tracha1,Tractrac Chat,Emarginata tractrac
29482.0,moocha1,Moorland Chat,Pinarochroa sordida
29487.0,moccha1,Mocking Cliff-Chat,Thamnolaea cinnamomeiventris
29496.0,soocha1,Sooty Chat,Myrmecocichla nigra
29497.0,noacha1,Northern Anteater-Chat,Myrmecocichla aethiops
29501.0,soacha1,Southern Anteater-Chat,Myrmecocichla formicivora
29502.0,conmoo1,Congo Moor Chat,Myrmecocichla tholloni
29503.0,mouwhe1,Mountain Chat,Myrmecocichla monticola
29508.0,ruecha1,Rüppell's Chat,Myrmecocichla melaena
29509.0,whbcha2,Arnot's Chat,Myrmecocichla arnotti
29513.0,norwhe,Northern Wheatear,Oenanthe oenanthe
29518.0,norwhe3,Atlas Wheatear,Oenanthe seebohmi
29520.0,capwhe1,Capped Wheatear,Oenanthe pileata
29524.0,rebwhe2,Buff-breasted Wheatear,Oenanthe bottae
29525.0,rebwhe3,Rusty-breasted Wheatear,Oenanthe frenata
