scientificName,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
Rupornis magnirostris magnirostris,Rupornis magnirostris magnirostris,2,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Rupornis,4850093.0,Rupornis magnirostris,5844398.0,
"Parabuteo leucorrhous (Quoy & Gaimard, 1824)","Percnohierax leucorrhous (Quoy & Gaimard, 1824)",25,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Percnohierax,4852582.0,Percnohierax leucorrhous,6066303.0,LC
"Microspizias superciliosus (Linnaeus, 1766)","Accipiter superciliosus (Linnaeus, 1766)",17,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter superciliosus,2480580.0,NE
"Microspizias collaris (P.L.Sclater, 1860)","Accipiter collaris P.L.Sclater, 1860",7,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter collaris,2480593.0,NE
"Accipiter bicolor (Vieillot, 1817)","Accipiter bicolor (Vieillot, 1817)",304,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter bicolor,2480599.0,LC
Accipiter bicolor bicolor,Accipiter bicolor bicolor,2,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter bicolor,2480599.0,
"Accipiter ventralis P.L.Sclater, 1866","Accipiter ventralis P.L.Sclater, 1866",2,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter ventralis,2480620.0,NE
"Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808",216,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter striatus,9740253.0,LC
Accipiter striatus ventralis,Accipiter striatus ventralis,2,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Accipiter,9405810.0,Accipiter striatus,9740253.0,
"Cathartes aura (Linnaeus, 1758)","Cathartes aura (Linnaeus, 1758)",6494,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Cathartidae,3242141.0,Cathartes,2481927.0,Cathartes aura,2481930.0,LC
"Coragyps atratus (Bechstein, 1793)","Coragyps atratus (Bechstein, 1793)",8813,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Cathartidae,3242141.0,Coragyps,2481941.0,Coragyps atratus,2481942.0,LC
"Pandion haliaetus (Linnaeus, 1758)","Pandion haliaetus (Linnaeus, 1758)",48,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Pandionidae,4408414.0,Pandion,2480725.0,Pandion haliaetus,2480726.0,LC
"Caracara plancus (J.F.Miller, 1777)","Caracara plancus (J.F.Miller, 1777)",2,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Caracara,2480984.0,Caracara plancus,2480989.0,LC
"Falco femoralis pichinchae Chapman, 1925","Falco femoralis pichinchae Chapman, 1925",1,SUBSPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco femoralis,2481006.0,
"Falco rufigularis Daudin, 1800","Falco rufigularis Daudin, 1800",539,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco rufigularis,2481033.0,LC
"Falco rufigularis petoensis C.Chubb, 1918","Falco rufigularis petoensis C.Chubb, 1918",1,SUBSPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco rufigularis,2481033.0,
"Falco peregrinus Tunstall, 1771","Falco peregrinus Tunstall, 1771",22,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco peregrinus,2481047.0,LC
"Falco sparverius Linnaeus, 1758","Falco sparverius Linnaeus, 1758",180,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco sparverius,9685907.0,LC
"Falco columbarius Linnaeus, 1758","Falco columbarius Linnaeus, 1758",1,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Falco,2480996.0,Falco columbarius,9813242.0,LC
"Herpetotheres cachinnans (Linnaeus, 1758)","Herpetotheres cachinnans (Linnaeus, 1758)",1009,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Herpetotheres,2481070.0,Herpetotheres cachinnans,2481071.0,LC
"Micrastur ruficollis (Vieillot, 1817)","Micrastur ruficollis (Vieillot, 1817)",288,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur ruficollis,2481082.0,LC
"Micrastur ruficollis interstes Bangs, 1907","Micrastur ruficollis interstes Bangs, 1907",2,SUBSPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur ruficollis,2481082.0,
"Micrastur plumbeus W.L.Sclater, 1918","Micrastur plumbeus W.L.Sclater, 1918",8,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur plumbeus,2481086.0,VU
"Micrastur semitorquatus (Vieillot, 1817)","Micrastur semitorquatus (Vieillot, 1817)",249,SPECIES,ACCEPTED,Falconiformes,7191407.0,Falconidae,5240.0,Micrastur,2481081.0,Micrastur semitorquatus,2481088.0,LC
"Tachybaptus dominicus (Linnaeus, 1766)","Tachybaptus dominicus (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Podicipediformes,7191588.0,Podicipedidae,9338.0,Tachybaptus,2482040.0,Tachybaptus dominicus,2482044.0,LC
"Podilymbus podiceps (Linnaeus, 1758)","Podilymbus podiceps (Linnaeus, 1758)",5,SPECIES,ACCEPTED,Podicipediformes,7191588.0,Podicipedidae,9338.0,Podilymbus,2482075.0,Podilymbus podiceps,2482077.0,LC
"Tringa solitaria A.Wilson, 1813","Tringa solitaria A.Wilson, 1813",22,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Tringa,2481709.0,Tringa solitaria,2481710.0,LC
"Tringa flavipes (J.F.Gmelin, 1789)","Tringa flavipes (J.F.Gmelin, 1789)",1,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Tringa,2481709.0,Tringa flavipes,2481721.0,LC
"Calidris minutilla (Vieillot, 1819)","Calidris minutilla (Vieillot, 1819)",4,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Calidris,2481739.0,Calidris minutilla,2481745.0,LC
"Calidris bairdii (Coues, 1861)","Calidris bairdii (Coues, 1861)",1,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Calidris,2481739.0,Calidris bairdii,2481770.0,LC
"Actitis macularius (Linnaeus, 1766)","Actitis macularius (Linnaeus, 1766)",733,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Scolopacidae,5282.0,Actitis,2481797.0,Actitis macularius,2481798.0,LC
"Leucophaeus atricilla (Linnaeus, 1758)","Leucophaeus atricilla (Linnaeus, 1758)",9,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Laridae,9316.0,Leucophaeus,4352369.0,Leucophaeus atricilla,6065844.0,NE
"Chroicocephalus serranus (Tschudi, 1844)","Chroicocephalus serranus (Tschudi, 1844)",6,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Laridae,9316.0,Chroicocephalus,4848452.0,Chroicocephalus serranus,6065825.0,NE
"Vanellus chilensis (Molina, 1782)","Vanellus chilensis (Molina, 1782)",1184,SPECIES,ACCEPTED,Charadriiformes,7192402.0,Charadriidae,2480210.0,Vanellus,3242344.0,Vanellus chilensis,5229146.0,LC
"Anhinga anhinga (Linnaeus, 1766)","Anhinga anhinga (Linnaeus, 1766)",5,SPECIES,ACCEPTED,Suliformes,7192775.0,Anhingidae,2989.0,Anhinga,2482079.0,Anhinga anhinga,2482082.0,LC
"Fregata magnificens Mathews, 1914","Fregata magnificens Mathews, 1914",1,SPECIES,ACCEPTED,Suliformes,7192775.0,Fregatidae,5241.0,Fregata,2480184.0,Fregata magnificens,2480189.0,LC
"Nannopterum brasilianum (J.F.Gmelin, 1789)","Phalacrocorax brasilianus (Gmelin, 1789)",733,SPECIES,SYNONYM,Suliformes,7192775.0,Phalacrocoracidae,5268.0,Phalacrocorax,2481854.0,Phalacrocorax brasilianus,9399113.0,LC
"Eurypyga helias (Pallas, 1781)","Eurypyga helias (Pallas, 1781)",1525,SPECIES,ACCEPTED,Eurypygiformes,8481794.0,Eurypygidae,5710.0,Eurypyga,2474331.0,Eurypyga helias,2474332.0,LC
"Eurypyga helias major Hartlaub, 1844","Eurypyga helias major Hartlaub, 1844",5,SUBSPECIES,ACCEPTED,Eurypygiformes,8481794.0,Eurypygidae,5710.0,Eurypyga,2474331.0,Eurypyga helias,2474332.0,
"Nyctidromus albicollis (J.F.Gmelin, 1789)","Nyctidromus albicollis (J.F.Gmelin, 1789)",455,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Nyctidromus,2496989.0,Nyctidromus albicollis,2496990.0,LC
Nyctidromus albicollis albicollis,Nyctidromus albicollis albicollis,4,SUBSPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Nyctidromus,2496989.0,Nyctidromus albicollis,2496990.0,
"Uropsalis lyra (Bonaparte, 1850)","Uropsalis lyra (Bonaparte, 1850)",403,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Uropsalis,2497073.0,Uropsalis lyra,2497074.0,LC
Uropsalis lyra lyra,Uropsalis lyra lyra,2,SUBSPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Uropsalis,2497073.0,Uropsalis lyra,2497074.0,
"Uropsalis segmentata (Cassin, 1849)","Uropsalis segmentata (Cassin, 1849)",14,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Uropsalis,2497073.0,Uropsalis segmentata,2497078.0,LC
"Lurocalis semitorquatus (J.F.Gmelin, 1789)","Lurocalis semitorquatus (J.F.Gmelin, 1789)",33,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Lurocalis,2497081.0,Lurocalis semitorquatus,2497082.0,LC
"Lurocalis rufiventris Taczanowski, 1884","Lurocalis rufiventris Taczanowski, 1884",114,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Lurocalis,2497081.0,Lurocalis rufiventris,2497088.0,LC
"Systellura longirostris (Bonaparte, 1825)","Systellura longirostris (Bonaparte, 1825)",16,SPECIES,ACCEPTED,Caprimulgiformes,8510645.0,Caprimulgidae,5225.0,Systellura,7871468.0,Systellura longirostris,7784172.0,LC
"Steatornis caripensis von Humboldt, 1817","Steatornis caripensis von Humboldt, 1817",67,SPECIES,ACCEPTED,Steatornithiformes,10726067.0,Steatornithidae,9346.0,Steatornis,2497149.0,Steatornis caripensis,2497150.0,LC
"Nyctibius griseus (J.F.Gmelin, 1789)","Nyctibius griseus (J.F.Gmelin, 1789)",2633,SPECIES,ACCEPTED,Nyctibiiformes,10833565.0,Nyctibiidae,9324.0,Nyctibius,2496795.0,Nyctibius griseus,2496811.0,LC
"Nyctibius griseus panamensis Ridgway, 1912","Nyctibius griseus panamensis Ridgway, 1912",2,SUBSPECIES,ACCEPTED,Nyctibiiformes,10833565.0,Nyctibiidae,9324.0,Nyctibius,2496795.0,Nyctibius griseus,2496811.0,
