"gbif_id","gbif_common_name","ISO 639-2 Code","ISO 639-1 Code","English name of Language","French name of Language","German name of Language"
"1929659","gylden ildsommerfugl","dan","da","Danish","danois","Dänisch"
"7341834","gylden sanger","dan","da","Danish","danois","Dänisch"
"5228803","gylden sultanspætte","dan","da","Danish","danois","Dänisch"
"5228558","gyldenhalet safir","dan","da","Danish","danois","Dänisch"
"2489770","gyldenkronet tangarsanger","dan","da","Danish","danois","Dänisch"
"1929659","gyldenris-sommerfugl","dan","da","Danish","danois","Dänisch"
"2479566","gyldenvinget parakit","dan","da","Danish","danois","Dänisch"
"2480648","gypaetus","dan","da","Danish","danois","Dänisch"
"2480382","gyps","dan","da","Danish","danois","Dänisch"
"6651","gyvelkvælerfamilien","dan","da","Danish","danois","Dänisch"
"3559","haemopidae","dan","da","Danish","danois","Dänisch"
"2308810","haemopis","dan","da","Danish","danois","Dänisch"
"2498415","hærfugl","dan","da","Danish","danois","Dänisch"
"5293","hærfugle","dan","da","Danish","danois","Dänisch"
"716","hærfugle m.fl","dan","da","Danish","danois","Dänisch"
"6065824","hættemåge","dan","da","Danish","danois","Dänisch"
"7341745","hættesisken","dan","da","Danish","danois","Dänisch"
"5788396","hainan påfuglefasan","dan","da","Danish","danois","Dänisch"
"2480444","haliaeetus","dan","da","Danish","danois","Dänisch"
"2434805","halichoerus","dan","da","Danish","danois","Dänisch"
"5232251","halsbåndsdværghornugle","dan","da","Danish","danois","Dänisch"
"2498264","halsbåndstroldand","dan","da","Danish","danois","Dänisch"
"5220027","halvrgindehvaler","dan","da","Danish","danois","Dänisch"
"2418794","hammerhaj","dan","da","Danish","danois","Dänisch"
"2207","hammerhajfamilien","dan","da","Danish","danois","Dänisch"
"2438704","hamster","dan","da","Danish","danois","Dänisch"
"1239","haplosclerida","dan","da","Danish","danois","Dänisch"
"7952072","hare","dan","da","Danish","danois","Dänisch"
"9379","harer & kaniner","dan","da","Danish","danois","Dänisch"
"2480516","harpy","dan","da","Danish","danois","Dänisch"
"2402105","hasblas","dan","da","Danish","danois","Dänisch"
"2951","havålefamilien","dan","da","Danish","danois","Dänisch"
"2480449","havørn","dan","da","Danish","danois","Dänisch"
"5068","havrudefamilien","dan","da","Danish","danois","Dänisch"
"9413","havskildpadder","dan","da","Danish","danois","Dänisch"
"105","havsvampe","dan","da","Danish","danois","Dänisch"
"5232445","hawaiigås","dan","da","Danish","danois","Dänisch"
"2480495","hedehøg","dan","da","Danish","danois","Dänisch"
"3685","hejrer","dan","da","Danish","danois","Dänisch"
"6540","helicidae","dan","da","Danish","danois","Dänisch"
"9816371","helix","dan","da","Danish","danois","Dänisch"
"6182","henicopidae","dan","da","Danish","danois","Dänisch"
"5219019","hermelin","dan","da","Danish","danois","Dänisch"
"2434243","herpestes","dan","da","Danish","danois","Dänisch"
"4253","hestemakrelfamilien","dan","da","Danish","danois","Dänisch"
"2420568","hexanchus","dan","da","Danish","danois","Dänisch"
"2480683","hieraaetus","dan","da","Danish","danois","Dänisch"
"9561629","himalayagrib","dan","da","Danish","danois","Dänisch"
"8156547","hippocampus","dan","da","Danish","danois","Dänisch"
"2408796","hippoglossus","dan","da","Danish","danois","Dänisch"
"3869","hippolytidae","dan","da","Danish","danois","Dänisch"
"3560","hirudinidae","dan","da","Danish","danois","Dänisch"
"2308886","hirudo","dan","da","Danish","danois","Dänisch"
"2489222","hirundo","dan","da","Danish","danois","Dänisch"
"2480332","hjejle","dan","da","Danish","danois","Dänisch"
"2480332","hjejle almindelig hjejle","dan","da","Danish","danois","Dänisch"
"2482271","hjelmhokko","dan","da","Danish","danois","Dänisch"
"2480030","hjelmkakadu","dan","da","Danish","danois","Dänisch"
"5231783","hjelmkasuar","dan","da","Danish","danois","Dänisch"
"2475951","hjelmnæsehornsfugl","dan","da","Danish","danois","Dänisch"
"5959195","hjelmparasolfugl","dan","da","Danish","danois","Dänisch"
"2498408","hjelmskallesluger","dan","da","Danish","danois","Dänisch"
"2473663","hjerpe","dan","da","Danish","danois","Dänisch"
"2807779","hjertelæbe","dan","da","Danish","danois","Dänisch"
"6858","hjertemuslinger","dan","da","Danish","danois","Dänisch"
"5298","hjorte","dan","da","Danish","danois","Dänisch"
"3263244","hjortebiller","dan","da","Danish","danois","Dänisch"
"7359","hjulspindere","dan","da","Danish","danois","Dänisch"
"2497894","høgeugle","dan","da","Danish","danois","Dänisch"
"2480567","højlandsvåge","dan","da","Danish","danois","Dänisch"
"9505681","holothuriida","dan","da","Danish","danois","Dänisch"
"723","hønsefugle","dan","da","Danish","danois","Dänisch"
"2482289","hornhokko","dan","da","Danish","danois","Dänisch"
"5229487","hudsonskade","dan","da","Danish","danois","Dänisch"
"5960862","hugorm","dan","da","Danish","danois","Dänisch"
"5024","hugorme","dan","da","Danish","danois","Dänisch"
"5219888","hulepindsvin","dan","da","Danish","danois","Dänisch"
"1340278","humlebier","dan","da","Danish","danois","Dänisch"
"9701","hunde","dan","da","Danish","danois","Dänisch"
"5204014","hundelaks","dan","da","Danish","danois","Dänisch"
"2402105","hus","dan","da","Danish","danois","Dänisch"
"5218887","husmår","dan","da","Danish","danois","Dänisch"
"2402099","huso","dan","da","Danish","danois","Dänisch"
"5229490","husskade","dan","da","Danish","danois","Dänisch"
"733","hvaler","dan","da","Danish","danois","Dänisch"
"2417522","hvalhaj","dan","da","Danish","danois","Dänisch"
"5218819","hvalros","dan","da","Danish","danois","Dänisch"
"9680","hvalrosser","dan","da","Danish","danois","Dänisch"
"2480420","hvepsevåge","dan","da","Danish","danois","Dänisch"
"2420694","hvid haj","dan","da","Danish","danois","Dänisch"
"2480350","hvid pelikan","dan","da","Danish","danois","Dänisch"
"2402122","hvid stør","dan","da","Danish","danois","Dänisch"
"2486144","hvidbrynet bulbul","dan","da","Danish","danois","Dänisch"
"2480455","hvidbrystet havørn","dan","da","Danish","danois","Dänisch"
"2474732","hvidbrystet rørhøne","dan","da","Danish","danois","Dänisch"
"2480196","hvidbrystet sandhøne","dan","da","Danish","danois","Dänisch"
"2493597","hvidbuget bronzefinke","dan","da","Danish","danois","Dänisch"
"2475264","hvidbuget larmfugl","dan","da","Danish","danois","Dänisch"
"5220003","hvidfisk","dan","da","Danish","danois","Dänisch"
"2492675","hvidgumpet shama","dan","da","Danish","danois","Dänisch"
"2420694","hvidhaj","dan","da","Danish","danois","Dänisch"
"2480367","hvidhalet glente","dan","da","Danish","danois","Dänisch"
"2477020","hvidhalet guldstrube","dan","da","Danish","danois","Dänisch"
"2492424","hvidhalet niltava","dan","da","Danish","danois","Dänisch"
"2475364","hvidhovedet ellekrage","dan","da","Danish","danois","Dänisch"
"2480446","hvidhovedet havørn","dan","da","Danish","danois","Dänisch"
"5788513","hvidhovedet høgeørn","dan","da","Danish","danois","Dänisch"
"6100934","hvidhovedet stær","dan","da","Danish","danois","Dänisch"
"5220003","hvidhval","dan","da","Danish","danois","Dänisch"
"5445","hvidhvaler","dan","da","Danish","danois","Dänisch"
"2498090","hvidkindet spidsand","dan","da","Danish","danois","Dänisch"
"2475235","hvidkindet turako","dan","da","Danish","danois","Dänisch"
"2481726","hvidklire","dan","da","Danish","danois","Dänisch"
"2476195","hvidnakket jacobin","dan","da","Danish","danois","Dänisch"
"2498259","hvidøjet and","dan","da","Danish","danois","Dänisch"
"2382172","hvidøjet sandart","dan","da","Danish","danois","Dänisch"
"2487413","hvidøjet vireo","dan","da","Danish","danois","Dänisch"
"2479906","hvidpandet pionus","dan","da","Danish","danois","Dänisch"
"2419372","hvidplettet flodpigrokke","dan","da","Danish","danois","Dänisch"
"9487001","hvidrygget grib","dan","da","Danish","danois","Dänisch"
"5481","hvidsværmere","dan","da","Danish","danois","Dänisch"
"2418052","hvidtippet haj","dan","da","Danish","danois","Dänisch"
"2418054","hvidtippet revhaj","dan","da","Danish","danois","Dänisch"
"2479870","hvidtoppet kakadu","dan","da","Danish","danois","Dänisch"
"2493447","hvidtoppet skadedrossel","dan","da","Danish","danois","Dänisch"
"2495370","hvidvingedue","dan","da","Danish","danois","Dänisch"
"5481","hvidvinger","dan","da","Danish","danois","Dänisch"
"2474913","hvidvinget sorttrappe","dan","da","Danish","danois","Dänisch"
"2498326","hvinand","dan","da","Danish","danois","Dänisch"
"2479359","hyacintara","dan","da","Danish","danois","Dänisch"
"205","hydroider","dan","da","Danish","danois","Dänisch"
"2362472","hypophthalmichthys","dan","da","Danish","danois","Dänisch"
"5288","ibiser & skestorke","dan","da","Danish","danois","Dänisch"
"2469028","ibiza murfirben","dan","da","Danish","danois","Dänisch"
"5218911","ilder","dan","da","Danish","danois","Dänisch"
"1929697","ildfugl","dan","da","Danish","danois","Dänisch"
"1929659","ildfugl","dan","da","Danish","danois","Dänisch"
"5473","ildfugle","dan","da","Danish","danois","Dänisch"
"2290514","illex","dan","da","Danish","danois","Dänisch"
"2479361","indigoara","dan","da","Danish","danois","Dänisch"
"2492419","indigoirfluesnapper","dan","da","Danish","danois","Dänisch"
"2498035","indisk gås","dan","da","Danish","danois","Dänisch"
"5229198","indisk sortørn","dan","da","Danish","danois","Dänisch"
"2397867","indo-pacifisk blå marlin","dan","da","Danish","danois","Dänisch"
"2418789","indo-pacifisk hammerhaj","dan","da","Danish","danois","Dänisch"
"2495863","inkadue","dan","da","Danish","danois","Dänisch"
"216","insekter","dan","da","Danish","danois","Dänisch"
"2484096","iora","dan","da","Danish","danois","Dänisch"
"2433451","isbjørn","dan","da","Danish","danois","Dänisch"
"2475532","isfugl","dan","da","Danish","danois","Dänisch"
"2984","isfugle","dan","da","Danish","danois","Dänisch"
"2261668","isidella","dan","da","Danish","danois","Dänisch"
"8207","isididae","dan","da","Danish","danois","Dänisch"
"2420665","isurus","dan","da","Danish","danois","Dänisch"
"2481846","jacana","dan","da","Danish","danois","Dänisch"
"5219073","jærv","dan","da","Danish","danois","Dänisch"
"3417","jagtedderkopper","dan","da","Danish","danois","Dänisch"
"8069880","jagtfalk","dan","da","Danish","danois","Dänisch"
"2479106","jandayaparakit","dan","da","Danish","danois","Dänisch"
"5213022","japansk ål","dan","da","Danish","danois","Dänisch"
"7820753","japansk østers","dan","da","Danish","danois","Dänisch"
"5284524","japansk taks","dan","da","Danish","danois","Dänisch"
"2474162","japansk vagtel","dan","da","Danish","danois","Dänisch"
"5232356","javadværghornugle","dan","da","Danish","danois","Dänisch"
"5788506","javahøgeørn","dan","da","Danish","danois","Dänisch"
"2434271","javamangust","dan","da","Danish","danois","Dänisch"
"2479559","jordbærhovedet dværgpapegøje","dan","da","Danish","danois","Dänisch"
"1019","julida","dan","da","Danish","danois","Dänisch"
"4012","julidae","dan","da","Danish","danois","Dänisch"
"1011672","julus","dan","da","Danish","danois","Dänisch"
"2492009","junco","dan","da","Danish","danois","Dänisch"
"2475080","kæmpejacamar","dan","da","Danish","danois","Dänisch"
"4262425","kaempemuntjak","dan","da","Danish","danois","Dänisch"
"2390805","kæmpetrevalle","dan","da","Danish","danois","Dänisch"
"2475223","kæmpeturako","dan","da","Danish","danois","Dänisch"
"9340","kakaduer & papegøjer","dan","da","Danish","danois","Dänisch"
"5227993","kalijfasan","dan","da","Danish","danois","Dänisch"
"308","kalksvampe","dan","da","Danish","danois","Dänisch"
"9606290","kalkun","dan","da","Danish","danois","Dänisch"
"2481930","kalkungrib","dan","da","Danish","danois","Dänisch"
"5204019","kamchatka-laks","dan","da","Danish","danois","Dänisch"
"5204019","kamchatka-ørred","dan","da","Danish","danois","Dänisch"
"2285980","kammusling","dan","da","Danish","danois","Dänisch"
"3472","kammuslinger","dan","da","Danish","danois","Dänisch"
"2482278","kamnæbshokko","dan","da","Danish","danois","Dänisch"
"2480426","kampørn","dan","da","Danish","danois","Dänisch"
"2224359","kamtschatkakrabbe","dan","da","Danish","danois","Dänisch"
"5232437","kanadagås","dan","da","Danish","danois","Dänisch"
"2351327","kanadarødding","dan","da","Danish","danois","Dänisch"
"2351327","kanadarøding","dan","da","Danish","danois","Dänisch"
"5202520","kanalmalle","dan","da","Danish","danois","Dänisch"
"2494303","kanariefugl","dan","da","Danish","danois","Dänisch"
"2479583","kanarievinget parakit","dan","da","Danish","danois","Dänisch"
"2498139","kaneland","dan","da","Danish","danois","Dänisch"
"2476892","kanelbrystet eremit","dan","da","Danish","danois","Dänisch"
"2103261","kaphornugle","dan","da","Danish","danois","Dänisch"
"2479958","kappapegøje","dan","da","Danish","danois","Dänisch"
"5232102","kapspurveugle","dan","da","Danish","danois","Dänisch"
"2475250","kapturako","dan","da","Danish","danois","Dänisch"
"2479479","kapucinerlori","dan","da","Danish","danois","Dänisch"
"5845578","kapucinersisken","dan","da","Danish","danois","Dänisch"
"9285","kardinaler","dan","da","Danish","danois","Dänisch"
"2487282","kardinalhonningæder","dan","da","Danish","danois","Dänisch"
"7336","karpefamilien","dan","da","Danish","danois","Dänisch"
"1153","karpeordenen","dan","da","Danish","danois","Dänisch"
"946","kartebolleordenen","dan","da","Danish","danois","Dänisch"
"8123917","kaskelot","dan","da","Danish","danois","Dänisch"
"5229121","katharinaparakit","dan","da","Danish","danois","Dänisch"
"6685","katostfamilien","dan","da","Danish","danois","Dänisch"
"941","katostordenen","dan","da","Danish","danois","Dänisch"
"9703","katte","dan","da","Danish","danois","Dänisch"
"6684","kattehalefamilien","dan","da","Danish","danois","Dänisch"
"2442165","kemps ridley","dan","da","Danish","danois","Dänisch"
"6093586","kentuckysanger","dan","da","Danish","danois","Dänisch"
"2494329","kernebider","dan","da","Danish","danois","Dänisch"
"5204014","ketalaks","dan","da","Danish","danois","Dänisch"
"2351271","kildeorred","dan","da","Danish","danois","Dänisch"
"2351271","kildeørred","dan","da","Danish","danois","Dänisch"
"5229181","kilehaleørn","dan","da","Danish","danois","Dänisch"
"7598245","kinabalukratsmutte","dan","da","Danish","danois","Dänisch"
"5229072","kinaparakit","dan","da","Danish","danois","Dänisch"
"2225776","kinesisk uldhåndskrabbe","dan","da","Danish","danois","Dänisch"
"2225776","kinesiske uldhandskrabbe","dan","da","Danish","danois","Dänisch"
"2497266","kirkeugle","dan","da","Danish","danois","Dänisch"
"199","kiselsvampe","dan","da","Danish","danois","Dänisch"
"2482755","kiskadie","dan","da","Danish","danois","Dänisch"
"9347","kjover","dan","da","Danish","danois","Dänisch"
"2479813","klippeconure","dan","da","Danish","danois","Dänisch"
"2495414","klippedue","dan","da","Danish","danois","Dänisch"
"2476533","kløfthalet skovnymfe","dan","da","Danish","danois","Dänisch"
"5304283","klokke-skilla","dan","da","Danish","danois","Dänisch"
"8801","klokkefamilien","dan","da","Danish","danois","Dänisch"
"2480259","klyde","dan","da","Danish","danois","Dänisch"
"7526669","knærodslægten","dan","da","Danish","danois","Dänisch"
"2498151","knarand","dan","da","Danish","danois","Dänisch"
"2420848","knivtandet savrokke","dan","da","Danish","danois","Dänisch"
"5232446","knortegås","dan","da","Danish","danois","Dänisch"
"5228516","kobberisset smaragd","dan","da","Danish","danois","Dänisch"
"6674","kodriverfamilien","dan","da","Danish","danois","Dänisch"
"2496347","koel","dan","da","Danish","danois","Dänisch"
"2419714","kohalepigrokke","dan","da","Danish","danois","Dänisch"
"2480830","kohejre","dan","da","Danish","danois","Dänisch"
"2478771","kølnæbbet tukan","dan","da","Danish","danois","Dänisch"
"2498350","kongeederfugl","dan","da","Danish","danois","Dänisch"
